inchikey,SMILES,pAct,n_records,sd,year_min,year_max,year_median,types,assay_types,n_documents
FIFCKHUAPMXUCB-VQTJNVASSA-N,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCNC(=O)c3cc4ccccc4o3)CN2)c1O,9.30715308072277,1,0.0,2021,2021,2021,Ki,B,1
QEQTYRYMOSHBTB-FCHUYYIVSA-N,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCNC(=O)c3cc4ccccc4o3)CN2CC)c1O,9.30189945437661,1,0.0,2021,2021,2021,Ki,B,1
GBBXKCGHLOWKFM-WGSAOQKQSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3ccccc3Cl)CC2)CC1)c1cccs1,9.301029995663981,1,0.0,1997,1997,1997,Ki,B,1
MPTLULQFGUQHHY-JLHYYAGUSA-N,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(I)cc2)CC1,9.301029995663981,1,0.0,2003,2003,2003,Ki,B,1
PZWHEQIOEMDZEH-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(Cl)cc2)CC1,9.301029995663981,1,0.0,2003,2003,2003,Ki,B,1
QTPMSFPRKFKEHH-ZHACJKMWSA-N,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2cccnc2)CC1,9.301029995663981,1,0.0,2003,2003,2003,Ki,B,1
IWUPLAFLTUWLMF-UHFFFAOYSA-N,Oc1ccc2c(c1)OC(CN1CCc3ccccc3C1)CC2,9.301029995663981,1,0.0,1997,1997,1997,Ki,B,1
SRHQZJRKCSXSCP-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccnc2)cc1,9.301029995663981,1,0.0,2005,2005,2005,Ki,B,1
ZQBFPGSJRSEUAX-UHFFFAOYSA-N,O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,9.301029995663981,5,0.5159202466694739,2007,2014,2007,EC50;IC50;Ki,B;F,2
YWTBTOHAYFANIT-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCC(O)CNC(=O)c2cc3ccccc3[nH]2)CC1,9.301029995663981,3,0.004965311481820354,2009,2014,2014,Ki,B,2
XKAIELUQYYUCFN-UHFFFAOYSA-N,C#Cc1ccc2c(c1)CCN(CCCCN1CCN(c3ccccc3OC)CC1)C2=O,9.301029995663981,1,0.0,2011,2011,2011,Ki,B,1
XPOABVKSLRGZDM-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2cnn3ccc(COCCOCCOCCOCCOCc4ccn5ncc(C(=O)NCCCCN6CCN(c7ccccc7OC)CC6)c5c4)cc23)CC1,9.301029995663981,1,0.0,2012,2012,2012,Ki,B,1
HSNDKUASWXMOHD-UHFFFAOYSA-N,O=C1Cc2c(cccc2N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2)N1,9.301029995663981,1,0.0,2016,2016,2016,Ki,B,1
PMLIXGHEIFJDMD-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(C)=C(C(=O)NCCCCN1CCN(c3ccccc3F)CC1)C2,9.301029995663981,1,0.0,2017,2017,2017,Ki,B,1
FBDPRQPQWAADRA-UEJVZZJDSA-N,CCCN[C@H]1CCC2N=C(N)SC2C1,9.301029995663981,1,0.0,2018,2018,2018,Ki,B,1
AWLLDUFWUOASGN-UHFFFAOYSA-N,N#Cc1cccc(N2CCN(CCCCNC(=O)c3ccc(-c4ccsc4)cc3)CC2)c1,9.301029995663981,1,0.0,2019,2019,2019,Ki,B,1
IDTLNOOYTVGUDL-ZWOKBUDYSA-N,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)N(C)C)CC2)CCc2ccc(Cl)cc21,9.301029995663981,1,0.0,2021,2021,2021,Ki,B,1
LYLVUDOAMFKTEL-ZWKOTPCHSA-N,Cc1nc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OCC(F)(F)F)nc4CC3)OC2)no1,9.301029995663981,2,0.0,2020,2022,2021,Ki,B,2
FRIUOYMOHHKICX-UHFFFAOYSA-N,Cn1cc2c(C(=O)NN3CCC(CCN4CCc5sc(OCC(F)(F)F)nc5C4)CC3)cccc2n1,9.301029995663981,2,0.0,2020,2022,2021,Ki,B,2
NTYVEZVFGHVTOQ-UHFFFAOYSA-N,CN1Cc2c(C(=O)NC34CCC(CCN5CCc6nc(OCC(F)F)sc6CC5)(CC3)CC4)cccc2C1=O,9.301029995663981,1,0.0,2023,2023,2023,Ki,B,1
CPTSTFKVXWZGEV-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,9.300509466670935,14,0.37515225301220306,2002,2013,2005,IC50;Ki,B;F,10
ZGEMRFRKWCDFJH-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(Br)cc2)CC1,9.299988937677888,2,0.0,1995,2005,2000,Ki,B,2
ZQAMNGCYKZHATK-UHFFFAOYSA-N,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(C#N)cccc2C1,9.299988937677888,1,0.0,1997,1997,1997,Ki,B,1
YDIIMEYIGWYMMA-UHFFFAOYSA-N,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2nc(N)sc2C1,9.299988937677888,1,0.0,1999,1999,1999,Ki,B,1
SDAMYSWGWHXMRT-MRXNPFEDSA-N,C[C@H]1Oc2c(cccc2N2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)NC1=O,9.299988937677888,1,0.0,2007,2007,2007,Ki,B,1
MLHRKLZCJRKSHO-UHFFFAOYSA-N,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(C(F)(F)F)c3)C2)n1C,9.299988937677888,4,0.750009102115829,2010,2010,2010,Ki,F,2
OWNUCKLLDLFPLN-PGRDOPGGSA-N,Cc1ccoc1-c1nnc(SCCCN2C[C@@H]3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)n1C,9.299988937677888,1,0.0,2010,2010,2010,Ki,F,1
HIRZFMOIKMLUHF-UHFFFAOYSA-N,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,9.299988937677888,4,0.0,2010,2010,2010,Ki,F,4
ZULQKQGLUORZDC-HSGWXFLFSA-N,N#[11C]c1cccc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)c1,9.292429823902063,1,0.0,2010,2010,2010,Ki,B,1
SZUYGMQMOXSGAH-IYARVYRRSA-N,CCn1c(C(=O)N[C@H]2CC[C@H](CCN3CCc4sc(CCC(F)(F)F)nc4C3)CC2)cccc1=O,9.292429823902063,2,0.0,2020,2022,2021,Ki,B,2
MROOSUHVJZSQKG-AFARHQOCSA-N,CC(C)Oc1ccc2c(n1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4nn(C)cc34)CC1)CC2,9.292429823902063,2,0.0,2020,2020,2020,Ki,B,1
XXOBSFFHMXTRII-AQYVVDRMSA-N,CC(C)Oc1nc2c(s1)CCN(CC[C@H]1CC[C@H](NC(=O)Cc3cccc4nn(C)cc34)CC1)CC2,9.292429823902063,2,0.0,2022,2022,2022,Ki,B,1
XUTJSHVGYIHURB-BWKNWUBXSA-N,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccc(C(N)=O)c1,9.290032273291047,2,0.05656904708695878,2016,2016,2016,Ki,B;F,1
BHNXJQYCDCKDKH-UTKZUKDTSA-N,Cn1c(SCCCN2C[C@H]3CCN(c4ccc(F)cc4)[C@H]3C2)nnc1-c1ccc(C(N)=O)nc1,9.289882634888183,2,0.0,2019,2020,2019,Ki,B,2
XIHOJUYAGODVFH-HTAPYJJXSA-N,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3F)C2)n1C,9.285028562154043,2,0.27578897881116604,2016,2016,2016,Ki,B;F,1
GHLIXCKZQCRDAX-LJQANCHMSA-N,Oc1ccc(C2=CCC[C@@H](CN3CC=C(c4ccccc4)CC3)C2)cc1,9.2839966563652,1,0.0,1995,1995,1995,Ki,B,1
VUZROXDIJDWGAH-OUKQBFOZSA-N,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccccc2Cl)CC1,9.2839966563652,1,0.0,2003,2003,2003,Ki,B,1
GRUWUINXLANFJE-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc(OCCF)cc1,9.2839966563652,1,0.0,2011,2011,2011,Ki,B,1
DHLUJJLUDHJNIY-QAQDUYKDSA-N,Cc1cnc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4sc(CCC(F)(F)F)nc4C3)CC2)o1,9.2839966563652,2,0.0,2020,2022,2021,Ki,B,2
KMECPQXFZFDCGK-WGSAOQKQSA-N,Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(OCC(C)(C)F)sc4CC3)CC2)s1,9.2839966563652,2,0.0,2020,2022,2021,Ki,B,2
WGOMFZGAXWQMDN-KJDSRRNHSA-N,Cc1cnc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4ccc(OCC(F)F)nc4CC3)CC2)o1,9.2839966563652,1,0.0,2023,2023,2023,Ki,B,1
TWMFCAREOZITRX-UAPYVXQJSA-N,Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4cc(F)c(OCC(F)F)nc4CC3)CC2)o1,9.2839966563652,1,0.0,2023,2023,2023,Ki,B,1
BHNXJQYCDCKDKH-UHFFFAOYSA-N,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1-c1ccc(C(N)=O)nc1,9.279840696594043,2,0.0,2019,2020,2019,Ki,B,2
AGUZAIMBKPZTGP-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,9.275724130399212,1,0.0,2005,2005,2005,Ki,B,1
CYOBJTAQBGDFGU-YPGOJHLTSA-N,O[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]2CC[C@@H](C1)N2Cc1coc2ccc(F)cc12,9.275724130399212,1,0.0,2008,2008,2008,Ki,B,1
FAUOEZQOXBUMAX-CONSDPRKSA-N,CCCN(CCCCCCCCCN(CCC)[C@H]1CCc2c(O)cccc2C1)[C@H]1CCc2c(O)cccc2C1,9.275724130399212,1,0.0,2012,2012,2012,EC50,F,1
FAUOEZQOXBUMAX-QRRGNZNSSA-N,CCCN(CCCCCCCCCN(CCC)[C@H]1CCc2c(O)cccc2C1)[C@@H]1CCc2c(O)cccc2C1,9.275724130399212,1,0.0,2023,2023,2023,EC50,B,1
YZSGGHPNKSRPFF-DQMBHMMVSA-N,Cc1cc(OCC(=O)N[C@H]2CC[C@](F)(CCN3CCc4ccc(OCC(F)(F)F)nc4CC3)CC2)no1,9.275724130399212,2,0.0,2020,2022,2021,Ki,B,2
HEYGEKGBOXBVRP-PAVFIEEWSA-N,Cc1nc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)no1,9.275724130399212,1,0.0,2023,2023,2023,Ki,B,1
RGZPLWVASVRKAR-CZUORRHYSA-N,CCCN(CCC)[C@@H]1Cc2cccc(O)c2C[C@H]1C,9.267606240177031,1,0.0,2002,2002,2002,Ki,B,1
AFUIBDRITZEBAF-UHFFFAOYSA-N,N#Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,9.267606240177031,1,0.0,2009,2009,2009,Ki,B,1
UTLSOLPDKDYHNU-IYARVYRRSA-N,Cc1cnc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)o1,9.267606240177031,1,0.0,2023,2023,2023,Ki,B,1
UAYCNAAXTDRTLZ-ZVWHWTBFSA-N,Cn1ncc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4ccc(OC5CCC5)nc4CC3)CC2)n1,9.267606240177031,1,0.0,2023,2023,2023,Ki,B,1
UOAJXLKVGXLXPT-QAQDUYKDSA-N,Cc1nc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(OCC(F)(F)F)sc4CC3)CC2)n(C)n1,9.267606240177031,1,0.0,2023,2023,2023,Ki,B,1
JTLCTTWVUAIQHD-UHFFFAOYSA-N,CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,9.260032303240491,2,0.0,2002,2002,2002,IC50,B,2
RRSUWPYFZSEELD-XMSQKQJNSA-N,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccccc3C(F)(F)F)C2)n1C,9.260032303240491,1,0.0,2016,2016,2016,Ki,B,1
FCQJWZQRHJCJSA-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[te]1,9.259637310505756,1,0.0,2002,2002,2002,Ki,B,1
UGPOUXCBUMYZLN-VAWYXSNFSA-N,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2cccc3c2OCO3)CC1,9.259637310505756,1,0.0,2003,2003,2003,Ki,B,1
LQCUFDIAPSFACZ-UHFFFAOYSA-N,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1Cc2cccn3ncc(c23)C1,9.259637310505756,1,0.0,2011,2011,2011,Ki,B,1
KQHFMARZJJGTTG-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2ccccc2Cl)CC1)c1ccc(-c2ccsc2)cc1,9.259637310505756,1,0.0,2019,2019,2019,Ki,B,1
MZYJTTCCTJDSIK-WGSAOQKQSA-N,CCCOc1nc2c(s1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4nn(C)cc34)CC1)C2,9.259637310505756,2,0.0,2020,2022,2021,Ki,B,2
DFNOGIGMAURTCI-JKCYLYBBSA-N,Cn1cc2c(C(=O)N[C@H]3CC[C@](F)(CCN4CCC(c5nocc5C(C)(F)F)CC4)CC3)cccc2n1,9.259637310505756,1,0.0,2022,2022,2022,Ki,B,1
NXFWREBNGARSTI-LBEPJEHYSA-N,Cc1cnc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCCC(F)(F)F)sc4CC3)CC2)o1,9.259637310505756,1,0.0,2023,2023,2023,Ki,B,1
MGOGLRASNXTNEH-BUHFOSPRSA-N,COc1ccccc1/C=C/C(=O)NCCCCN1CCN(c2ccccc2OC)CC1,9.2518119729938,2,0.0,2003,2009,2006,Ki,B,2
OXCQNGTWPIHFHI-FQEVSTJZSA-N,CCCN(CCN1CCN(C(=O)c2ccc3[nH]ccc3c2)CC1)[C@H]1CCc2nc(N)sc2C1,9.2518119729938,1,0.0,2012,2012,2012,EC50,F,1
XBNMOXOSTOMNAW-DLBZAZTESA-N,Cc1ncccc1C(=O)N[C@H]1CC[C@H](CCN2CCc3nc(OCC(F)(F)F)sc3CC2)OC1,9.2518119729938,2,0.0,2020,2022,2021,Ki,B,2
PERZUBKQSWNXBB-KOAQGZTJSA-N,Cc1cnc(CC(=O)N[C@H]2CC[C@H](CCN3C[C@@H]4C[C@]4(c4cc(C(C)(F)F)on4)C3)CC2)o1,9.2518119729938,1,0.0,2022,2022,2022,Ki,B,1
UUBHNHBPLALWJT-UHFFFAOYSA-N,Cc1ncccc1C(=O)NC12CCC(CCN3CCc4ccc(OCC(F)F)nc4CC3)(CC1)CC2,9.2518119729938,1,0.0,2023,2023,2023,Ki,B,1
PWKPGNFUHDJMAK-NDQYQSCMSA-N,CC(F)(F)COc1nc2c(s1)CCN(CC[C@]1(F)CC[C@@H](NC(=O)c3cccnc3C(F)F)CC1)CC2,9.2518119729938,1,0.0,2023,2023,2023,Ki,B,1
ZWINHZKEJACBFT-GCJKJVERSA-N,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccs1,9.244998293481554,2,0.035394117953295,2016,2016,2016,Ki,B;F,1
DQMMOHPPKACCQN-QHCPKHFHSA-N,CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)[C@H]1CCc2c(O)cccc2C1,9.244125144327509,1,0.0,2010,2010,2010,Ki,B,1
OLJONOSWRLTMOI-UHFFFAOYSA-N,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccc(F)cc2c1,9.244125144327509,1,0.0,2015,2015,2015,Ki,B,1
IWDYHWHOELBSSW-LMTLIKQPSA-N,Cn1cc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(F)(F)F)sc4CC3)CC2)cn1,9.244125144327509,2,0.0,2020,2022,2021,Ki,B,2
NVQYUJQBGUNKEL-HMRCJKRNSA-N,Cc1ncccc1C(=O)N[C@H]1CC[C@](F)(CCN2CCc3nc(OCC(C)(F)F)sc3CC2)CC1,9.244125144327509,1,0.0,2023,2023,2023,Ki,B,1
PNQSNINBJBZCHR-PAVFIEEWSA-N,Cn1cc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(F)F)sc4CC3)CC2)c(F)n1,9.244125144327509,1,0.0,2023,2023,2023,Ki,B,1
ZDQIWLYZMZKCKZ-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(C#N)ccc3[nH]2)CC1,9.240030142445693,1,0.0,2007,2007,2007,Ki,B,1
SPXBIHAHCCAKBB-KNQAVFIVSA-N,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccsc1,9.240030142445693,1,0.0,2016,2016,2016,Ki,B,1
AMJCGARHMZJBKQ-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4cccs4)ccc3C2=O)CC1,9.236830361305078,2,0.9673056613875815,2011,2011,2011,EC50;Ki,B;F,1
ZSNLCMKFRUHLTG-YLIUREIVSA-N,CCc1cccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)c4ccc(-c5cccnc5)cc4)CC3)CC2)c1Cl,9.236572006437063,1,0.0,2023,2023,2023,Ki,B,1
DSQMOWVBQWIPID-GGYDESQDSA-N,Cc1nnc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(F)(F)F)sc4CC3)CC2)o1,9.236572006437063,2,0.0,2020,2022,2021,Ki,B,2
ZFYHDORWLOTBMB-LYXWCMDISA-N,CCc1cc([C@]23C[C@H]2CN(CC[C@H]2CC[C@H](NC(=O)Cc4cnc(C)o4)CC2)C3)no1,9.236572006437063,1,0.0,2022,2022,2022,Ki,B,1
XTXKTQKZXFWQIP-UTKZUKDTSA-N,Cn1c(SCCCN2C[C@H]3CCN(c4ccc(C(F)(F)F)cc4)[C@H]3C2)nnc1-c1ccc(C(N)=O)nc1,9.229884705212898,2,0.0,2019,2020,2019,Ki,B,2
WGMYZADUDVJWCW-ZHACJKMWSA-N,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2cccs2)CC1,9.229147988357855,1,0.0,2003,2003,2003,Ki,B,1
DJUWRNXEJLCKJK-UHFFFAOYSA-N,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCn2ncc(Cl)c2C1,9.229147988357855,1,0.0,2011,2011,2011,Ki,B,1
MWAPGIGSNBMUAD-CCPXZDFDSA-N,CCCN(CCCCOc1ccn2ncc(/C=N\O)c2c1)[C@H]1CCc2c(O)cccc2C1,9.229147988357855,1,0.0,2017,2017,2017,Ki,B,1
JGPPAABCUOMAQN-PGWJBFNOSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccc(-c2cccnc2)cc1,9.229147988357855,1,0.0,2023,2023,2023,Ki,B,1
QIFJIQHOWNQNPJ-AQYVVDRMSA-N,Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OC(C)C)nc4CC3)CC2)o1,9.229147988357855,1,0.0,2023,2023,2023,Ki,B,1
HGWMAJKXWQKIMH-PAVFIEEWSA-N,Cc1ncc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(F)F)sc4CC3)CC2)o1,9.229147988357855,1,0.0,2023,2023,2023,Ki,B,1
DEZXTTORBGGEJG-MIRVZWSXSA-N,Cc1nc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCCC(F)(F)F)sc4CC3)CC2)no1,9.229147988357855,1,0.0,2023,2023,2023,Ki,B,1
YFKVSCFFRQFRQH-PAVFIEEWSA-N,Cn1c(C(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(F)(F)F)sc4CC3)CC2)cccc1=O,9.229147988357855,1,0.0,2023,2023,2023,Ki,B,1
LZEJCTIJSMQOTB-MXVIHJGJSA-N,COc1ccccc1N1CCN(CC[C@H]2CC[C@H](NC(=O)c3cccs3)CC2)CC1,9.221848749616356,1,0.0,1997,1997,1997,Ki,B,1
SVMKGKAFODEYNT-ZHACJKMWSA-N,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccco2)CC1,9.221848749616356,1,0.0,2003,2003,2003,Ki,B,1
BHCGEYUCUMFGQX-SNAWJCMRSA-N,COc1ccccc1C(=O)NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1,9.221848749616356,1,0.0,2005,2005,2005,Ki,B,1
FKUQSZKJDBSUAF-ZDUSSCGKSA-N,C=CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(OC)c1OC,9.221848749616356,1,0.0,2007,2007,2007,Ki,B,1
JIFZJJHUCHFIGP-UHFFFAOYSA-N,COc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc2ccccc12,9.221848749616356,1,0.0,2009,2009,2009,Ki,B,1
HPTXIDFVXWZMRU-IRJFHVNHSA-N,Cn1cc2ccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5nc(OCC(F)F)sc5CC4)CC3)cc2n1,9.221848749616356,2,0.0,2020,2022,2021,Ki,B,2
MDSGWCGOSTVFAW-JKIUYZKVSA-N,O=C(N[C@H]1CC[C@H](CCN2CCC(c3nocc3C3CC3)CC2)CC1)c1cccc2ncccc12,9.221848749616356,1,0.0,2022,2022,2022,Ki,B,1
LEFBFLOSCAEZAG-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2cccc(OCCOCCOCCOCCOc3cccc(C(=O)NCCCCN4CCN(c5ccccc5OC)CC4)c3)c2)CC1,9.214670164989233,1,0.0,2012,2012,2012,Ki,B,1
BQDBKDMTIJBJLA-UHFFFAOYSA-N,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,9.214670164989233,2,0.0,2015,2015,2015,Ki,B,1
MMCFMTIBVMIETA-DJIMGWMZSA-N,Cc1nnc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(O[C@H](C)C(F)(F)F)sc4CC3)CC2)s1,9.214670164989233,1,0.0,2023,2023,2023,Ki,B,1
BRSSDADOMRUGSY-RUCARUNLSA-N,N#Cc1cc(N2CCN(CC[C@H]3CC[C@H](NC(=O)CN)CC3)CC2)cc(C(F)(F)F)c1,9.207608310501746,1,0.0,2014,2014,2014,Ki,B,1
BZAHLFFPVNVFKZ-UHFFFAOYSA-N,CCc1cccc(N2CCN(CCCCCNC(=O)c3nc(C)c[nH]3)CC2)c1Cl,9.207608310501746,1,0.0,2022,2022,2022,Ki,B,1
LAUHZVOYMPVSHN-CDSYHYPYSA-N,CCc1cc([C@]23C[C@H]2CN(CC[C@H]2CC[C@H](NC(=O)Cc4cnn(C)c4)CC2)C3)no1,9.207608310501746,1,0.0,2022,2022,2022,Ki,B,1
SKPBGVJZUPBKNY-HCGLCNNCSA-N,CC(C)Oc1ccc2c(n1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4c(=O)n(C)ccc34)CC1)CC2,9.207608310501746,1,0.0,2023,2023,2023,Ki,B,1
JSFQLFQOTKBFHL-UHFFFAOYSA-N,CCc1cccc(N2CCN(CCCCNC(=O)c3nc(C)c[nH]3)CC2)c1Cl,9.20690839982342,1,0.0,2016,2016,2016,Ki,B,1
MDBWEQVKJDMEMK-AWEZNQCLSA-N,CCCN(CCC)[C@H]1CCc2c(O)cccc2C1,9.200659450546418,3,0.0386517470146157,1996,2023,2012,EC50;Ki,B;F,3
XPMUUENUQYZASR-HHHXNRCGSA-N,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cn(CCCC)nn3)c(OC)c2)CO1,9.200659450546418,1,0.0,2015,2015,2015,Ki,B,1
WHUMPPXYAFTKHM-UILWBTOOSA-N,Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4nocc4CC4CC4)CC3)CC2)s1,9.200659450546418,1,0.0,2022,2022,2022,Ki,B,1
NAUFGONVBIOHQY-WKILWMFISA-N,Cn1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4sc(OCC(C)(F)F)nc4C3)CC2)n1,9.200659450546418,1,0.0,2023,2023,2023,Ki,B,1
FUFXFMAPOLKTBS-MIRVZWSXSA-N,Cc1nnc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCCC(F)(F)F)sc4CC3)CC2)s1,9.200659450546418,1,0.0,2023,2023,2023,Ki,B,1
QQJHRQZZCNYDMX-AHKZPQOWSA-N,N#Cc1ccc2c(c1)[C@@H]1CN(CCCCNC(=O)c3ccc(-c4ccccc4)cc3)C[C@H]1CO2,9.199970640755865,1,0.0,1999,1999,1999,Ki,B,1
UTEKSPGIYDUAMB-UHFFFAOYSA-N,CCN(Cc1ccc2c(c1)OCO2)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,9.199970640755865,1,0.0,1997,1997,1997,Ki,B,1
LOGDXDWDCZTLOS-UHFFFAOYSA-N,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc(Cl)cc4)n2C)CC3)no1,9.199970640755865,1,0.0,2007,2007,2007,Ki,F,1
KAEBDVFJWYJWBA-UHFFFAOYSA-N,O=C1N(CCN2CCCc3sccc3C2)CCN1c1cccc(Cl)c1,9.199970640755865,2,0.0,2009,2009,2009,Ki,B;F,2
MDDQIOXYIZYHFT-UHFFFAOYSA-N,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)c(F)c3)C2)n1C,9.199970640755865,3,1.4730853678548415,2010,2010,2010,Ki,F,1
KPSCTAUZOJQHBV-NZQKXSOJSA-N,Cn1c(SCCCN2C[C@@H]3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccccc1,9.199970640755865,1,0.0,2010,2010,2010,Ki,F,1
AEXFOTSQBUVBKJ-PGRDOPGGSA-N,Cc1cnc(-c2nnc(SCCCN3C[C@@H]4C[C@]4(c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,9.199970640755865,1,0.0,2010,2010,2010,Ki,F,1
BIJSJQXDPUAQLO-UADZTWIMSA-N,Cc1ncoc1-c1nnc(SCCCN2[C@@H]3CC[C@H]2C[C@@H](c2ccc(C(C)(C)C)cc2)C3)n1C,9.199970640755865,1,0.0,2010,2010,2010,Ki,F,1
HQPJIWFXJJJLTM-OWOJBTEDSA-N,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(O)cc1,9.198970004336019,4,0.31288319422419975,2005,2005,2005,IC50;Ki,B;F,2
