inchikey,SMILES,pAct,n_records,sd,year_min,year_max,year_median,types,assay_types,n_documents
TZPVKYRYMPBIAR-UHFFFAOYSA-N,COC(=O)c1ccccc1NCc1ccc(C(=O)Nc2nc(C)cs2)cc1,5.568636235841012,1,0.0,2018,2018,2018,IC50,B,1
QRPLDPMGPWGQNY-UHFFFAOYSA-N,NC(=O)c1n[nH]c(N2CCC(Oc3ccccc3C(F)(F)F)CC2)n1,5.54928912185308,1,0.0,2010,2010,2010,IC50,B,1
BQOYGEFWXGYNCU-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2cccc(F)c2)c1)c1cc(C2(O)CCC2)on1,5.508638306165727,1,0.0,2021,2021,2021,IC50,B,1
ASCUJQMVGSBUKG-UHFFFAOYSA-N,CC(C)(C)OC(=O)n1cc(NC(=O)c2cc(-c3ccccc3)on2)cn1,5.489454989793388,1,0.0,2021,2021,2021,IC50,B,1
JHJVFLOLUAWEGE-UHFFFAOYSA-N,O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC=C(c2cc(F)ccc2Cl)CC1,5.485452247339714,1,0.0,2021,2021,2021,IC50,B,1
SRCWAZLLMRPCKV-UHFFFAOYSA-N,COc1ccc(-c2cc(C(=O)N3CC(c4cccc(F)c4)C3)no2)cc1OC,5.47755576649368,1,0.0,2021,2021,2021,IC50,B,1
VXKPHGDXQWIXKS-UHFFFAOYSA-N,O=C(c1cc(-c2ccc(Cl)cn2)on1)N1CC(c2ccccc2)C1,5.471083299722345,1,0.0,2021,2021,2021,IC50,B,1
FQXAGAGVHFSQNC-UHFFFAOYSA-N,Cc1csc(NC(=O)c2ccc(CNc3ccccc3C(=O)O)cc2)n1,5.443697499232712,1,0.0,2018,2018,2018,IC50,B,1
NMJYCAZVENRMQN-UHFFFAOYSA-N,O=C(c1cc(-c2cccnc2)on1)N1CCC(c2ccccc2)CC1,5.415668775632469,1,0.0,2021,2021,2021,IC50,B,1
YUPHLTIAZRSGKU-UHFFFAOYSA-N,O=C(O)Cn1nnc(-c2cnc(OCCCOc3cc(F)ccc3Br)s2)n1,5.412289034981089,1,0.0,2012,2012,2012,IC50,B,1
UVZGQUPSLPXTCE-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2cccc(F)c2)c1)c1cc(Cl)on1,5.4089353929735005,1,0.0,2021,2021,2021,IC50,B,1
HDMMPHYKRJFCHA-UHFFFAOYSA-N,COc1ccc(-c2nc3cnc(NCc4ccc(Cl)c(Cl)c4)nc3n(CCNC(=O)c3ccsc3)c2=O)cc1,5.3979400086720375,1,0.0,2009,2009,2009,IC50,B,1
WDBWESHSYASXHU-UHFFFAOYSA-N,CNC(=O)c1cnc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)s1,5.3979400086720375,1,0.0,2009,2009,2009,IC50,B,1
IEQKUTWVYAHKLS-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2ccncn2)on1,5.3979400086720375,1,0.0,2021,2021,2021,IC50,B,1
FBMGHVBJNLZMPL-UHFFFAOYSA-N,CNC(=O)c1cc(C(=O)N2CCC(c3ccccc3)C2)no1,5.377785977033705,1,0.0,2021,2021,2021,IC50,B,1
UBCCMDWWWBPHGT-UHFFFAOYSA-N,O=C(O)Cn1nnc(-c2cnc(N3CCN(c4cc(F)ccc4Cl)CC3)s2)n1,5.376750709602099,1,0.0,2012,2012,2012,IC50,B,1
HZBKWRLKOSIYKI-UHFFFAOYSA-N,CS(=O)(=O)c1ccc2nc(-c3ccc(-c4ccncc4)cc3)[nH]c2c1,5.37202001017002,1,0.0,2010,2010,2010,IC50,B,1
XHNVHKJYGLTCDQ-UHFFFAOYSA-N,COc1cc(C(=O)Nc2ncc(Cc3cccc(C(F)(F)F)c3)s2)ccc1OCC(=O)O,5.358823453386886,1,0.0,2009,2009,2009,IC50,B,1
LDBGXPILVWESEX-UHFFFAOYSA-N,O=C(O)c1cncc(-c2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nn2)c1,5.350081281264581,1,0.0,2011,2011,2011,IC50,B,1
UZKNQJBFOJXZAS-UHFFFAOYSA-N,O=C(c1cc(-c2ccccc2)on1)N1CC(c2ccccc2)C1,5.3448615651886175,1,0.0,2021,2021,2021,IC50,B,1
YGUNSISMZUVZGU-UHFFFAOYSA-N,COc1ccc(-c2nc3cnc(NCc4cccc(Cl)c4)nc3n(CCNC(C)=O)c2=O)cc1,5.337242168318426,1,0.0,2009,2009,2009,IC50,B,1
JGFCNTHQBVGYLN-UHFFFAOYSA-N,N#Cc1cccc(-c2cc(C(=O)Nc3cnn(Cc4ccccc4)c3)no2)c1,5.335358024443874,1,0.0,2021,2021,2021,IC50,B,1
WNTTXHZYSIFTGA-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2ncccc2F)on1,5.327902142064282,1,0.0,2021,2021,2021,IC50,B,1
LAYNIDVNMKRZNL-UHFFFAOYSA-N,COc1ccc2nc(NC(=O)c3ccc(F)cc3)sc2c1,5.323908740944319,2,1.0208482916895114,2020,2020,2020,IC50,A;B,1
WTEUXABBNMOHMF-UHFFFAOYSA-N,O=C(c1cc(-c2ccccc2)on1)N1CC=C(c2cc(F)ccc2Cl)CC1,5.318758762624412,1,0.0,2021,2021,2021,IC50,B,1
RZWTWXUTZXSMLZ-UHFFFAOYSA-N,O=C(O)c1cncc(-c2ccc(N3CCC(Oc4ccccc4I)CC3)nn2)c1,5.29413628771608,1,0.0,2011,2011,2011,IC50,B,1
JWUPYMWDGFQZOR-UHFFFAOYSA-N,COCc1ncc(-c2cc(C(=O)Nc3cnn(Cc4ccccc4)c3)no2)s1,5.2910694641933835,1,0.0,2021,2021,2021,IC50,B,1
HSVQVZRHBHJQAH-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2ccncc2Cl)on1,5.274088367704952,1,0.0,2021,2021,2021,IC50,B,1
FLTDSTBWKYBFSI-UHFFFAOYSA-N,O=C(Nc1ncc(-c2ccccc2)s1)c1ccc(C(=O)c2ccccc2)cc1,5.268801001050522,2,0.04557868128400325,2020,2020,2020,IC50,A;B,1
LJVIDRQEMOHZLB-UHFFFAOYSA-N,COc1ccc2nc(NC(=O)c3cccc(C)c3)sc2c1,5.261439372640169,2,0.9325032638009025,2020,2020,2020,IC50,A;B,1
NJGBDSGCWOKYIM-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2ccncc2)on1,5.2441251443275085,1,0.0,2021,2021,2021,IC50,B,1
OQSREKGKYADMAN-UHFFFAOYSA-N,CC(C)(C)OC(=O)Nc1cc(C(=O)Nc2cnn(Cc3ccccc3)c2)no1,5.236572006437063,1,0.0,2021,2021,2021,IC50,B,1
GKRDSGDSMIVUKZ-UHFFFAOYSA-N,O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cnc(Cl)nc3C(F)(F)F)CC2)nn1,5.231361898752386,1,0.0,2013,2013,2013,IC50,B,1
KVIOEAUYNRBING-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2cnccc2C(F)(F)F)c1)c1cc(-c2ccncn2)on1,5.221848749616356,1,0.0,2021,2021,2021,IC50,B,1
FUIDQGZBUBUWMJ-UHFFFAOYSA-N,O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(Oc2ccccc2)CC1,5.206209615309181,1,0.0,2021,2021,2021,IC50,B,1
FPOAPVSGDGLPOJ-UHFFFAOYSA-N,CNC(=O)c1nccnc1NCC(=O)N1CCC(Oc2ccccc2)CC1,5.200659450546418,1,0.0,2007,2007,2007,IC50,B,1
KFLRCBGJPSBTOG-UHFFFAOYSA-N,O=C(O)Cn1nnc(-c2cncc(-c3cn(Cc4cc(Br)c(Br)c(Br)c4)nn3)c2)n1,5.200108315343135,1,0.0,2011,2011,2011,IC50,B,1
RCFIAUNRSNNZEN-UHFFFAOYSA-N,COc1ccc2nc(NC(=O)c3cccnc3)sc2c1,5.19520279538739,2,1.0796170249893062,2020,2020,2020,IC50,A;B,1
OWUBZQNYYJEHEA-UHFFFAOYSA-N,CCCCCCNC(=O)c1ncc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)cn1,5.1938200260161125,1,0.0,2013,2013,2013,IC50,B,1
FOCNQDSZOCWDPV-UHFFFAOYSA-N,NC(=O)c1csc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)n1,5.1855526214775125,1,0.0,2010,2010,2010,IC50,B,1
KEPSLZQTCUYSFZ-UHFFFAOYSA-N,O=C(O)c1cncc(-c2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)cn2)c1,5.172953982995265,1,0.0,2011,2011,2011,IC50,B,1
PEKDBFISGGSXDM-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2ccns2)on1,5.15676722190199,1,0.0,2021,2021,2021,IC50,B,1
MGDLSFHPYZPDSM-UHFFFAOYSA-N,O=C(NCc1ccccc1)c1cccc(NCC(=O)N2CCC(Oc3ccccc3C(F)(F)F)CC2)n1,5.136677139879544,1,0.0,2007,2007,2007,IC50,B,1
ATWRKBUXSXUGPN-UHFFFAOYSA-N,NC(=O)c1cc(C(=O)N2CCC(c3ccccc3)C2)no1,5.118615343229427,1,0.0,2021,2021,2021,IC50,B,1
XBIKGHUEZUZQDW-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2cccc(F)c2)c1)c1cc(-c2nncs2)on1,5.086186147616283,1,0.0,2021,2021,2021,IC50,B,1
GFXZMOOBBBEVIL-UHFFFAOYSA-N,O=C(O)c1cncc(-c2ccc(N3CCC(Oc4cc(F)c(F)cc4Br)CC3)nn2)c1,5.0828096914884355,1,0.0,2011,2011,2011,IC50,B,1
ARPJLXJZGILMIN-UHFFFAOYSA-N,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(C(=O)c2ccccc2)cc1,5.0773579368260044,2,0.354323013021961,2020,2020,2020,IC50,A;B,1
DPSNXTLWYRQDPJ-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2nccs2)on1,5.050609993355087,1,0.0,2021,2021,2021,IC50,B,1
FTKQRUKADZDJIM-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2nc3ccccc3s2)cc1,5.046832479097454,2,0.7611214985502198,2020,2020,2020,IC50,A;B,1
NQVMBAMCJBAWKS-UHFFFAOYSA-N,C=C(C)c1cc(C(=O)Nc2cnn(Cc3ccccc3)c2)on1,5.045757490560675,1,0.0,2021,2021,2021,IC50,B,1
HEZALYJTWXTLDU-QWRGUYRKSA-N,O=C(O)Cn1nnc(-c2cnc(N3C[C@@H]4C[C@H]3CN4c3cc(F)ccc3Cl)s2)n1,5.039053804266169,1,0.0,2012,2012,2012,IC50,B,1
ONMVTROUICUNPL-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccccc2F)c1)c1cc(-c2ccccc2)on1,5.026872146400301,1,0.0,2021,2021,2021,IC50,B,1
XOUHTFHLCHSXCX-UHFFFAOYSA-N,O=C(O)c1cncc(-c2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc2)c1,5.025856900097786,1,0.0,2011,2011,2011,IC50,B,1
FNRATZPGWXUVAU-UHFFFAOYSA-N,Cc1nc(-c2cn(Cc3ccccc3)nn2)sc1C(=O)NCc1ccccc1,5.0007389288869,1,0.0,2014,2014,2014,IC50,B,1
HQZYPXRPDCWUAU-UHFFFAOYSA-N,Fc1ccc(Br)c(OC2CCN(c3nc4ccccc4s3)CC2)c1,4.973099191109744,1,0.0,2011,2011,2011,IC50,B,1
HSLMFPUWULEOJG-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2cnsc2)on1,4.958607314841775,1,0.0,2021,2021,2021,IC50,B,1
PEFRKXQQHSSKCJ-UHFFFAOYSA-N,Cc1ncc(-c2cc(C(=O)Nc3cnn(Cc4ccccc4)c3)no2)o1,4.958607314841775,1,0.0,2021,2021,2021,IC50,B,1
DZHVRSUZJWSLFJ-UHFFFAOYSA-N,COC(=O)c1ccc2nc(NC(=O)c3ccc(C(=O)c4ccccc4)cc3)sc2c1,4.951892707326797,2,0.22063526207587472,2020,2020,2020,IC50,A;B,1
SFZIHPWYOVXAKU-UHFFFAOYSA-N,O=C(c1cc(-c2ccccc2)on1)N1CC2(C1)CC(O)(c1ccccc1)C2,4.921543181946707,1,0.0,2021,2021,2021,IC50,B,1
SUBFQBLISWRLGM-UHFFFAOYSA-N,Cn1cccc(-c2cc(C(=O)Nc3cnn(Cc4cccc(F)c4)c3)no2)c1=O,4.920818753952375,1,0.0,2021,2021,2021,IC50,B,1
VJYMDTMHJYNRJZ-UHFFFAOYSA-N,Fc1ccc(Br)c(OC2CCN(c3nnc(-c4nn[nH]n4)s3)CC2)c1,4.900043265758817,1,0.0,2011,2011,2011,IC50,B,1
GEQZFSCFWGCHOX-UHFFFAOYSA-N,O=C(c1ccccc1C(F)(F)F)N1CCN(c2nccs2)CC1,4.886056647693163,1,0.0,2009,2009,2009,IC50,B,1
IDYLWVPCBZDRCM-UHFFFAOYSA-N,COc1ccc(C2CCCN2C(=O)c2cc(-c3ccc4nc(N(C)C)oc4c3)on2)cc1,4.824488186636552,1,0.0,2021,2021,2021,IC50,B,1
PPDVABZZSKOUIL-UHFFFAOYSA-N,CNC(=O)c1cc(C(=O)Nc2cnn(Cc3cccc(F)c3)c2)no1,4.823908740944319,1,0.0,2021,2021,2021,IC50,B,1
USNMRCHOYBFQQS-HNNXBMFYSA-N,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(N2CC[C@H](O)C2)on1,4.823908740944319,1,0.0,2021,2021,2021,IC50,B,1
OLFQIHGVKPQPCF-UHFFFAOYSA-N,O=C(O)Cn1nnc(-c2cnc(N3CC4CN(c5cc(F)ccc5Cl)CC4C3)s2)n1,4.812479279163537,1,0.0,2012,2012,2012,IC50,B,1
QMVNSALEQFSIPB-UHFFFAOYSA-N,O=C(c1cc(-c2cccnc2)on1)N1CC(c2ccccc2)C1,4.810229043653126,1,0.0,2021,2021,2021,IC50,B,1
WXFQEONJOQLPLU-UHFFFAOYSA-N,O=C(O)c1cncc(-c2ccc(N3CCC(Oc4ccccc4Br)CC3)nn2)c1,4.738523011378626,1,0.0,2011,2011,2011,IC50,B,1
NBYRRIBSADQBDZ-UHFFFAOYSA-N,O=C(c1cc(-c2ccccc2)on1)N1CCN(c2cc(F)ccc2Cl)CC1,4.722161666997953,1,0.0,2021,2021,2021,IC50,B,1
MMWBTONCCQKTQS-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2cnccc2C(F)(F)F)c1)c1cc(-c2cnco2)on1,4.721246399047171,1,0.0,2021,2021,2021,IC50,B,1
LUNTUWSUYAYIBG-UHFFFAOYSA-N,Cc1ccccc1S(=O)(=O)N1CCN(c2ccc(C(=O)NCc3ccccc3)nn2)CC1,4.704652851666382,1,0.0,2017,2017,2017,IC50,B,1
BSHDMLFQVXKHGJ-UHFFFAOYSA-N,Cc1nc(OCCCOc2cc(F)ccc2Br)sc1-c1nnn(CC(=O)O)n1,4.688246138944246,1,0.0,2012,2012,2012,IC50,B,1
FCAOGGRCLJBQPX-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2cccc(F)c2)c1)c1cc(-c2ncccn2)on1,4.645315446045271,1,0.0,2021,2021,2021,IC50,B,1
ZDQNRLZNTMVGBK-KRWDZBQOSA-N,O=C(c1cc(-c2ccncc2)on1)N1CCC[C@H]1c1ccccc1,4.638461028730721,1,0.0,2021,2021,2021,IC50,B,1
OXUYRAKLTYMDJV-UHFFFAOYSA-N,COc1ccc(-c2cc(C(=O)N3CC(c4ccccc4)C3)no2)nn1,4.638272163982407,1,0.0,2021,2021,2021,IC50,B,1
QUTLIWUOJFORRY-SFHVURJKSA-N,COc1ccc(-c2cc(C(=O)N3CCC[C@H]3c3ccccc3)no2)nc1,4.636952405478906,1,0.0,2021,2021,2021,IC50,B,1
QIDAHAVIHYEHNE-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2cccc(F)c2)c1)c1cc(-c2cnccn2)on1,4.636012170251509,1,0.0,2021,2021,2021,IC50,B,1
ZMNCGKQJUYNKMG-UHFFFAOYSA-N,O=C(O)CCc1nc2nc(N3CCC(Oc4cc(F)ccc4Br)CC3)sc2c(=O)[nH]1,4.613590221118087,1,0.0,2011,2011,2011,IC50,B,1
WHAPXZAHAJLDEH-UHFFFAOYSA-N,CC(C)c1cc(C(=O)Nc2cnn(Cc3cnccc3C(F)(F)F)c2)no1,4.6020599913279625,1,0.0,2021,2021,2021,IC50,B,1
CFWQXTVCNNNZGH-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2cnccc2C(F)(F)F)c1)c1noc2c1CCCC2,4.6020599913279625,1,0.0,2021,2021,2021,IC50,B,1
FTWMLRVXSUEQRW-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccc(F)c(F)c2)c1)c1cc(-c2ccccn2)on1,4.594141600682363,1,0.0,2021,2021,2021,IC50,B,1
IPTFUXGYSQXHTE-UHFFFAOYSA-N,O=C(Nc1cnn(CC2CCOC2)c1)c1cc(-c2ccccc2)on1,4.593800576336688,1,0.0,2021,2021,2021,IC50,B,1
OFUNGNJXXCWYAK-KRWDZBQOSA-N,COc1ccc(-c2cc(C(=O)N3CCC[C@H]3c3ccccc3)no2)cn1,4.567511744229494,1,0.0,2021,2021,2021,IC50,B,1
SQFSVBKSNIQBBG-UHFFFAOYSA-N,CC(=O)N1CCN(c2cc(C(=O)Nc3cnn(Cc4ccccc4)c3)no2)CC1,4.537602002101044,1,0.0,2021,2021,2021,IC50,B,1
QOPKUNUDJDVDAT-KRWDZBQOSA-N,Cn1ccc(-c2cc(C(=O)N3CCC[C@H]3c3ccccc3)no2)cc1=O,4.5320960534772,1,0.0,2021,2021,2021,IC50,B,1
IXQGZVLKXDUJBZ-UHFFFAOYSA-N,O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC1c1ccccc1,4.522878745280337,1,0.0,2021,2021,2021,IC50,B,1
CMTUPTPLFHCJIN-UHFFFAOYSA-N,O=C(c1cc(CC2CC2)on1)N1CCCC1c1ccccc1,4.522878745280337,1,0.0,2021,2021,2021,IC50,B,1
OSVGDMIRMUCMFA-UHFFFAOYSA-N,COc1cc(C2CCCN2C(=O)c2cc(-c3ccc4c(c3)OCO4)on2)on1,4.522878745280337,1,0.0,2021,2021,2021,IC50,B,1
BDBXGPJAVGFJSW-LWKPJOBUSA-N,O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC(O)C[C@H]1c1ccccc1,4.522878745280337,1,0.0,2021,2021,2021,IC50,B,1
DHDJNNHNXWAWLB-RDJZCZTQSA-N,O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1C[C@@H](F)C[C@H]1c1ccccc1,4.522589312092748,1,0.0,2021,2021,2021,IC50,B,1
KNLKEBVKBQYBLI-UHFFFAOYSA-N,O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCCC12CC2,4.517412230473233,1,0.0,2021,2021,2021,IC50,B,1
YZHQOFMKIVGTRP-SFHVURJKSA-N,O=C(c1cc(-c2ccccc2)on1)N1CCC[C@H]1c1ccccc1,4.515842575634619,1,0.0,2021,2021,2021,IC50,B,1
HAGVWKAVARLRET-IBGZPJMESA-N,N#Cc1cccc(-c2cc(C(=O)N3CCC[C@H]3c3ccccc3)no2)c1,4.507938395487401,1,0.0,2021,2021,2021,IC50,B,1
DKGNKHDWCRDQSE-UHFFFAOYSA-N,COc1ccc(C2CCCN2C(=O)c2cc(-c3ccc(OC)c(OC)c3)on2)cc1,4.4924139602369895,1,0.0,2021,2021,2021,IC50,B,1
VJPKIESXSVKSMF-KRWDZBQOSA-N,O=C(c1cc(-c2ccc3ncnn3c2)on1)N1CCC[C@H]1c1ccccc1,4.489589051989823,1,0.0,2021,2021,2021,IC50,B,1
OQJLQOMBLZXXMG-UHFFFAOYSA-N,Cc1nn(Cc2ccccc2)c(C)c1NC(=O)c1cc(-c2ccco2)on1,4.48372911727066,1,0.0,2021,2021,2021,IC50,B,1
SSAOWRVGWUAING-UHFFFAOYSA-N,O=C(Nc1nccs1)c1ccc(C(=O)c2ccccc2)cc1,4.481486060122113,1,0.0,2020,2020,2020,IC50,B,1
QSIWJLXYYABZQA-UHFFFAOYSA-N,O=C(c1cc(N2CCOCC2)on1)N1CC(c2ccccc2)C1,4.481486060122113,1,0.0,2021,2021,2021,IC50,B,1
BHZGNSVFZHWODH-KRWDZBQOSA-N,O=C(c1cc(-c2cccnc2)on1)N1CCC[C@H]1c1ccccc1,4.47755576649368,1,0.0,2021,2021,2021,IC50,B,1
JTDXQKMBQXDPBT-KRWDZBQOSA-N,O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CCC[C@H]1c1ccccc1,4.474436941729933,1,0.0,2021,2021,2021,IC50,B,1
ADVAKZKECLPQAL-UHFFFAOYSA-N,COc1ccc2nc(NC(=O)c3ccccc3)sc2c1,4.472693472721556,2,0.2900371457340311,2020,2020,2020,IC50,A;B,1
WTBOAAQDYGZIDY-UHFFFAOYSA-N,O=C(c1cc(-c2ccccc2)on1)N1CCn2ccnc2C1,4.443576878628715,1,0.0,2021,2021,2021,IC50,B,1
CDHKIZKYEMZUDX-KRWDZBQOSA-N,Cn1cc(-c2cc(C(=O)N3CCC[C@H]3c3ccccc3)no2)ccc1=O,4.439615077027985,1,0.0,2021,2021,2021,IC50,B,1
HWGZLYILQHNFNE-UHFFFAOYSA-N,COc1ccc(C2CCCN2C(=O)c2cc(-c3ccc(F)c(OC)c3)on2)cc1,4.436163081335455,1,0.0,2021,2021,2021,IC50,B,1
FVCCCLJIEZKIRH-INIZCTEOSA-N,O=C(c1cc(-c2ccnnc2)on1)N1CCC[C@H]1c1ccccc1,4.434742656579786,1,0.0,2021,2021,2021,IC50,B,1
QNUDDUJKEADCAU-UHFFFAOYSA-N,O=C(c1cc(-c2ccc3c(c2)OCO3)on1)N1CC2(CC(c3ccccc3)C2)C1,4.43086027452754,1,0.0,2021,2021,2021,IC50,B,1
DCEDEPBBCBNGEX-INIZCTEOSA-N,O=C(c1cc(-c2ccc(=O)[nH]c2)on1)N1CCC[C@H]1c1ccccc1,4.429924294678396,1,0.0,2021,2021,2021,IC50,B,1
LJQRHSWVZIQKSQ-UHFFFAOYSA-N,O=C(O)Cn1nnc(-c2cc(-c3cn(Cc4cc(Br)c(Br)c(Br)c4)nn3)no2)n1,4.42309454867676,1,0.0,2011,2011,2011,IC50,B,1
FIZCCWBKEBQQRZ-UHFFFAOYSA-N,N#Cc1cccc(C2CCCN2C(=O)c2cc(-c3ccc4c(c3)OCO4)on2)c1,4.410050398674292,1,0.0,2021,2021,2021,IC50,B,1
YDHBXEHQNZJOAD-KRWDZBQOSA-N,O=C(c1cc(-c2ccn3ncnc3c2)on1)N1CCC[C@H]1c1ccccc1,4.3979400086720375,1,0.0,2021,2021,2021,IC50,B,1
TYWRNMFRUMXPGG-UHFFFAOYSA-N,COc1ccc(-c2cc(C(=O)N3CCCC3c3ccccc3F)no2)nc1,4.395342027952129,1,0.0,2021,2021,2021,IC50,B,1
WDFCGEVXWFPWRD-UHFFFAOYSA-N,O=C(Nc1nc2ccccc2o1)c1ccc(C(=O)c2ccccc2)cc1,4.366531544420414,1,0.0,2020,2020,2020,IC50,B,1
XUOGOSUVCSSMDP-UHFFFAOYSA-N,COc1ccc(C2CCCN2C(=O)c2cc(-c3ccc(OC)c(F)c3)on2)cc1,4.361111575294925,1,0.0,2021,2021,2021,IC50,B,1
KNOWTUGIWCELJY-UHFFFAOYSA-N,O=C(O)Cn1nnc(-c2cnc(N3CC4(C3)CN(c3cc(F)ccc3Cl)C4)s2)n1,4.293282217663242,1,0.0,2012,2012,2012,IC50,B,1
PHZDRQUKVAZUCA-UHFFFAOYSA-N,O=C(O)c1cnc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)s1,4.167491087293763,1,0.0,2009,2009,2009,IC50,B,1
