inchikey,SMILES,pAct,n_records,sd,year_min,year_max,year_median,types,assay_types,n_documents
ZLUBYOYFKPXERH-QYZOEREBSA-N,COC(=O)N[C@@H]1CC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccccc1,9.050609993355087,1,0.0,2006,2006,2006,IC50,B,1
JIWGLAUBRTXBNX-XKKPCFNCSA-N,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C/C=N\OCCCN2CCOCC2)C[C@H]1Cc1c[nH]c2ccccc12,9.049972455324001,2,0.21212946816909609,2006,2006,2006,Kd;Ki,B;F,1
NVAXHPXABHECLZ-RHJPCWOWSA-N,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C/C=N\OCCN2CCOCC2)C[C@H]1Cc1c[nH]c2ccccc12,9.049972455324001,2,0.21212946816909609,2006,2006,2006,Kd;Ki,B;F,1
ADNPLDHMAVUMIW-CUZNLEPHSA-N,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCN=C(N)N)C(N)=O,9.045757490560675,15,0.44718376788812736,1996,2012,2000,EC50;IC50;Ki,B;F,11
MATVJRKEQYJUEB-UHFFFAOYSA-N,Cc1cc(COC2C3CCN(CC3)C2C(c2ccccc2)c2ccccc2)cc([Si](C)(C)C)c1,9.045757490560675,1,0.0,1995,1995,1995,IC50,B,1
MUQJKGMXKAWCJF-WJOKGBTCSA-N,Cc1cc(C)cc(C(=O)N2CCN(C(=O)CNC3CCN(Cc4ccccc4)CC3)[C@@H](c3ccc(Cl)c(Cl)c3)C2)c1,9.045757490560675,1,0.0,2002,2002,2002,Ki,B,1
VNPVPFKEORALML-KPITYXSVSA-N,CN(C/C(=N\OCCCS(C)(=O)=O)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,9.045757490560675,1,0.0,2002,2002,2002,Ki,B,1
HIAJKTDCGCVKRZ-PNFNHJRFSA-N,CN(C/C(=N\OCC(N)=O)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,9.045757490560675,1,0.0,2002,2002,2002,Ki,B,1
NBJOVNZRQQUMDG-GANGTWLCSA-N,CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)[C@H](CCN1CCC(N2CCCN(C(C)C)C2=O)CC1)c1ccc(Cl)c(Cl)c1,9.045757490560675,1,0.0,2002,2002,2002,Ki,B,1
LMJTUYSCJIQXFP-KTPANICASA-N,CNC(=O)CN1CCCN(C2CCN(CC[C@@H](/C(CN(C)C(=O)c3cc(Cl)cc(Cl)c3)=N/OC)c3ccc(Cl)c(Cl)c3)CC2)C1=O,9.045757490560675,1,0.0,2002,2002,2002,Ki,B,1
PCROSQUDZNGXBN-UHFFFAOYSA-N,O=C1NC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccc(F)cc2)CN1C1CCNCC1,9.045757490560675,1,0.0,2006,2006,2006,Ki,B,1
HDCFCWFTSFQKMC-WHIIXXIBSA-N,CC(=O)N[C@@H]1C[C@@](CO[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)NC1=O,9.045757490560675,1,0.0,2008,2008,2008,Ki,B,1
KDMRETSUDYJFOO-QUCQDJGISA-N,COc1ccc(C(C)(OC)C(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,9.045757490560675,1,0.0,2008,2008,2008,IC50,B,1
GXIYYBXZKMHKPE-ICSRJNTNSA-N,COc1ccc(CC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,9.045757490560675,1,0.0,2008,2008,2008,IC50,B,1
WBJOWPKXMMRTNL-MOPGFXCFSA-N,CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CNC[C@@H]1c1ccc(F)cc1,9.045757490560675,1,0.0,2010,2010,2010,Ki,B,1
NBVJDXUVAJKVDC-FCHUYYIVSA-N,COC[C@@H]1C[C@@H](OC)CN1c1cc(-c2ccccc2Cl)c(N(C)C(=O)C(C)(C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cn1,9.040958607678906,1,0.0,2010,2010,2010,Ki,B,1
LJKDZSJYYRZNMT-VABNTSDVSA-N,COc1ccccc1CN[C@H]1C2CC3CCC(C2)N3[C@H]1C(c1ccccc1)c1ccccc1,9.040005161671584,1,0.0,1998,1998,1998,IC50,B,1
FBKJGIFXXNABPC-UHFFFAOYSA-N,Cn1c(-c2cccnc2)c(CCC(=O)N2CCC(O)(Cc3ccccc3)CC2)c2cc(Cl)ccc21,9.036212172654444,1,0.0,2001,2001,2001,IC50,B,1
LJKDZSJYYRZNMT-ICQJPXRGSA-N,COc1ccccc1CNC1C2CC3CCC(C2)N3[C@H]1C(c1ccccc1)c1ccccc1,9.036212172654444,1,0.0,1994,1994,1994,IC50,B,1
ZCVDEBWDINFSGJ-MUUNZHRXSA-N,COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN1CCN(c2ccccc2)CC1)C(C)=O,9.035290537142853,2,0.04990835625085498,1996,1996,1996,IC50;Kd,B;F,1
QOJWQWHTTQNBIU-JONXPCGESA-N,CC(=O)N1C[C@H]2CC[C@H](O[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3)[C@@H]2C1,9.033256356075647,2,1.3086438758420045,2009,2009,2009,IC50,B,1
HVRBWBAGGZQXPZ-FQQGMQMYSA-N,Cc1cc(F)ccc1[C@H]1C[C@H](N(C)C)CCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.029978734171634,1,0.0,2011,2011,2011,Ki,B,1
FBMOXTLEBXXOOH-GNVOIQCSSA-N,CNC(=O)N1C[C@H]2CC[C@H](O[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3)[C@@H]2C1,9.02726570743409,2,1.4403648928631734,2009,2009,2009,IC50,B,1
TZYZTHMDYAPLNE-UHFFFAOYSA-N,O=C(Cc1ccncc1)N1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,9.0268721464003,1,0.0,1998,1998,1998,IC50,B,1
ZTMDGDHDXPIEIO-VXKWHMMOSA-N,FC(F)(F)c1cc(CO[C@H]2CCCN(Cc3c[nH]cn3)[C@H]2c2ccccc2)cc(C(F)(F)F)c1,9.022878745280337,2,0.03235543186553259,1996,1998,1997,IC50,B,2
WAXQNWCZJDTGBU-UHFFFAOYSA-N,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.022276394711152,2,0.0,2006,2013,2009,IC50;Ki,B,2
DQBXATGXVPKBRP-BGVKPSKSSA-N,C[C@@H](O[C@H]1CC[C@@H](N(C)CC(=O)N2CCN(C)CC2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.022276394711152,1,0.0,2006,2006,2006,IC50,B,1
GZAMCYJCPQMIHJ-UHFFFAOYSA-N,FC(F)(F)c1cc(COCC2(c3ccccc3)CCNCC2)cc(C(F)(F)F)c1,9.021136511563704,6,0.011243885548859925,1995,2013,2000,IC50,B;F,6
YERXIJJJNBAPNJ-JCOAXYOVSA-N,CC[C@](Cc1c[nH]c2ccccc12)(NC(=O)OCc1cc2ccccc2o1)C(=O)N[C@@H](C)c1ccccc1,9.017728766960431,1,0.0,2001,2001,2001,IC50,B,1
GGQKWWASEAXXOF-UHFFFAOYSA-N,COc1ccccc1N1CCN(C(=O)CCc2c(-c3ccc(Cl)cc3)n(CCO)c3ccc(Cl)cc23)CC1,9.013228265733755,1,0.0,2001,2001,2001,IC50,B,1
QOPIOMWNHRCPAA-LOSJGSFVSA-N,CC(=O)N1CCC(C(=O)N2C[C@@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@H](c3ccccc3)C2)CC1,9.013228265733755,1,0.0,2007,2007,2007,IC50,B,1
JIYMZYDKZMRNFP-RUZDIDTESA-N,COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(-c2csnn2)cc1)C(C)=O,9.008773924307505,1,0.0,2001,2001,2001,IC50,B,1
FAIPAHUUUZBARZ-UHFFFAOYSA-N,COc1ccccc1CN(CC(Cc1c[nH]c2ccccc12)NC(=O)CN1CCN(Cc2ccccc2)CC1)C(C)=O,9.008773924307505,1,0.0,1996,1996,1996,IC50,B,1
OBEGDBPDOHMKKI-UHFFFAOYSA-N,Cc1cc(F)ccc1-c1cc(C2CCC(CC(=O)O)CC2)ncc1N(C)C(=O)C(C)(CO)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.008773924307505,2,0.0,2017,2018,2017,IC50,B,2
PUZPEGOFQQRVMW-FPOVZHCZSA-N,FC(F)(F)c1cc(CO[C@H]2CCCN(Cc3nnco3)[C@H]2c2ccccc2)cc(C(F)(F)F)c1,9.006614132866877,2,0.009353796403675656,1996,1998,1997,IC50,B,2
WCJDWNUHDMSTQS-QEHHYHKYSA-N,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N1CCN([C@@H]2CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C[C@@H]2c2ccccc2)CC1,9.00436480540245,1,0.0,2015,2015,2015,Ki,B,1
MITDQFYCYRHNBC-DEOSSOPVSA-N,O=C(CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C12CCN(CC1)CC2,9.0,3,0.5350976247697683,1995,1995,1995,IC50,B,1
LFHWHZNDQKZPOH-CZQLGGELSA-N,CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](/C=C/C(=O)NC1(C(N)=O)CCCCC1)Cc1ccc(Cl)cc1,9.0,1,0.0,2001,2001,2001,IC50,B,1
FCDRFVCGMLUYPG-ROUUACIJSA-N,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,9.0,10,0.029214976539823783,1994,2021,1997,IC50,B,10
HWXJZYJEUPUUCM-UHFFFAOYSA-N,Cc1ccccc1C(COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCNCC1,9.0,1,0.0,2003,2003,2003,Ki,B,1
XMAPNFVXGZVZLY-UHFFFAOYSA-N,COc1cccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)c1,9.0,2,0.0,2002,2003,2002,IC50;Ki,B,2
GBKKWZGWXVLYRP-UHFFFAOYSA-N,COc1ccccc1N1CCN(C(=O)CCc2c(-c3ccc(Br)cc3)[nH]c3ccc(C)cc23)CC1,9.0,3,0.0,2001,2001,2001,IC50,B,3
MHEWDXHLJDJQCZ-LJAQVGFWSA-N,CSN1CC2(CCN(C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)c2ccccc21,9.0,1,0.0,1998,1998,1998,IC50,B,1
MERHBTZUAONODB-MHZLTWQESA-N,CS(=O)(=O)N1CC2(CCN(C(=O)[C@H](COCc3ccc(Cl)c(Cl)c3)NCc3ccccc3)CC2)c2ccccc21,9.0,2,0.0,1998,1998,1998,IC50,B,2
SDAQMMFVBYMJDD-UHFFFAOYSA-N,FC(F)(F)c1cc(COCC2(c3ccccc3)CCCCN2)cc(C(F)(F)F)c1,9.0,3,0.0,1998,2010,1998,IC50;Ki,B,3
WEDUTVAKPIVEEC-OMNSAQKUSA-N,CNC(=O)NCCCO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1,9.0,1,0.0,2002,2002,2002,Ki,B,1
LYOBOZHSPINFAT-XKMRCYARSA-N,CO/N=C(\CN(C)C(=O)c1cc(C)cc(C)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,9.0,1,0.0,2002,2002,2002,Ki,B,1
FRVGAQVTZNXIME-VEBIXGAZSA-N,CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)[C@H](CCN1CCC(N2CCCN(O)C2=O)CC1)c1ccc(Cl)c(Cl)c1,9.0,1,0.0,2002,2002,2002,Ki,B,1
CGWJCDGSTFDBEP-KFZUGWGMSA-N,CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)[C@H](CCN1CCC(N2CCCN(Cc3nn[nH]n3)C2=O)CC1)c1ccc(Cl)c(Cl)c1,9.0,1,0.0,2002,2002,2002,Ki,B,1
VMUJISIYYNPJBE-RDBHFRHXSA-N,CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)[C@H](CCN1CCC(N2CCCN(CC(=O)OCc3ccccc3)C2=O)CC1)c1ccc(Cl)c(Cl)c1,9.0,1,0.0,2002,2002,2002,Ki,B,1
UOBYZCNFWMDVTC-ACHIHNKUSA-N,COCc1ccccc1NC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N(C)Cc1ccccc1,9.0,1,0.0,1998,1998,1998,Ki,B,1
FNWYNXVBSUEUGT-VXKWHMMOSA-N,FC(F)(F)c1cc(CO[C@H]2CCCN(Cc3cocn3)[C@H]2c2ccccc2)cc(C(F)(F)F)c1,9.0,2,0.0,1996,1998,1997,IC50,B,2
WYRPCOFFVKVQGR-HKUYNNGSSA-N,COc1ccc(-n2nnnc2N)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,9.0,1,0.0,1996,1996,1996,Ki,B,1
SDTLZBKGRGUYBM-UHFFFAOYSA-N,CN(C)CCCNC(=O)c1ccc(-c2ccc(Cl)cc2)c(N(C)C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,9.0,1,0.0,2002,2002,2002,IC50,B,1
AZDSYYOXSFTNRY-HSZRJFAPSA-N,CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(=O)N[C@@H]2CCCCNC2=O)ccc1-c1ccc(F)cc1,9.0,1,0.0,2002,2002,2002,IC50,B,1
SDAQMMFVBYMJDD-IBGZPJMESA-N,FC(F)(F)c1cc(COC[C@]2(c3ccccc3)CCCCN2)cc(C(F)(F)F)c1,9.0,1,0.0,1994,1994,1994,IC50,B,1
HUERSZSCUMQRFY-UHFFFAOYSA-N,O=C1CCC(CCN2CC(N3CCSCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1,9.0,1,0.0,2002,2002,2002,Kd,B,1
GUIGWNGIQKNZBN-HHHXNRCGSA-N,O=C1CC[C@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1,9.0,1,0.0,2002,2002,2002,Kd,B,1
BAFNRJAFKSSKNK-UHFFFAOYSA-N,O=C(O)C1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1,9.0,1,0.0,2006,2006,2006,IC50,B,1
ZGNPLCMMVKCTHM-UHFFFAOYSA-N,Cc1ccccc1-c1cc(N2CCOCC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.0,1,0.0,2006,2006,2006,Ki,B,1
YYYWTXUDIDHHTH-UHFFFAOYSA-N,Cn1nnc(C2CC3(c4ccccc4)NC2CCC3OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,9.0,1,0.0,2006,2006,2006,IC50,B,1
OHDQKQGDHONPAR-IFZYUDKTSA-N,CNC(=O)[C@]1(N)C[C@@](CO[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,9.0,1,0.0,2006,2006,2006,Ki,B,1
GLMYRENDOZHTSS-GBLZOACLSA-N,C[C@@H](OC[C@]1(c2ccccc2)C[C@](N)(C(N)=O)C1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.0,1,0.0,2006,2006,2006,Ki,B,1
DYBBAWOUQNTPAE-RBYNONRVSA-N,C[C@@H](O[C@@H]1[C@@H](c2ccc(F)cc2)CN2C(=O)OC[C@H]12)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.0,1,0.0,2008,2008,2008,IC50,B,1
XDFFVHQCALIXPH-FQEVSTJZSA-N,CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(N2CCC[C@H]2CO)cc1-c1ccccc1Cl,9.0,1,0.0,2010,2010,2010,Ki,B,1
QHYUCFPCBINQBH-UHFFFAOYSA-N,C=C(C)n1c(=O)n(CCN2CCC(N(C(=O)OCC)c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21,9.0,1,0.0,2013,2013,2013,Ki,B,1
VBHDCLIXKVHTRP-UHFFFAOYSA-N,CCN(C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,9.0,1,0.0,2013,2013,2013,IC50,B,1
SKSVLYVQUOGPSM-OLBHHIGCSA-N,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.0,1,0.0,2015,2015,2015,Ki,B,1
ILSQIFBVDDXMLY-UHFFFAOYSA-N,Cc1cc(F)ccc1-c1cc(C2CCC(O)(CC(=O)O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.0,2,0.0,2017,2018,2017,IC50,B,2
IVIQHHCTWSXXCT-WENCNXQZSA-N,C[C@H](NC(=O)[C@@](C)(Cc1c[nH]c2ccccc12)NC(=O)OCc1cc2ccccc2o1)c1ccccc1,8.98940535046503,4,0.444042119987374,1995,2015,2001,IC50,B,3
HTSQNJFEFBCXIY-JJQQXIGVSA-N,C[C@@H](O[C@H]1CN2C(=O)C=C(c3cc[nH]c(=O)c3)CC2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,8.988785814407256,2,0.8200323301393724,2010,2010,2010,IC50,B,1
NWFGQNMZQBTILZ-GQWLDOHISA-N,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@H](NS(C)(=O)=O)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,8.987162775294827,1,0.0,2010,2010,2010,Ki,B,1
QXNYEDXGJIDWMZ-CNTXRXOVSA-N,C[C@@H](O[C@H]1CC[C@@H]2CNC[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,8.980292940411932,2,1.1930529065451372,2009,2009,2009,IC50,B,1
QPVQOFFGRFOSLP-HLKRZZCRSA-N,CC1=C(N2C[C@H]3CC[C@H](O[C@H](C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)[C@@H](c4ccc(F)cc4)[C@@H]3C2)CCC1=O,8.979303657420887,2,1.443482610739996,2009,2009,2009,IC50,B,1
WOOZAKIVTNHHQU-SAYLLPIZSA-N,C[C@@H](O[C@H]1CN2C(=O)C=C(c3ccncc3)CC2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,8.972693472721556,2,1.2461745736924779,2010,2010,2010,IC50,B,1
PNGVIQNFVXLGMA-IZPDVVDKSA-N,C[C@@H](O[C@H]1CN2C(=O)C=C(c3cn[nH]c3)CC2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,8.968709007885918,2,1.2094350610290405,2010,2010,2010,IC50,B,1
YHCHWIBLFNSJRN-ANFQMTPCSA-N,CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](/C=C/C(=O)N[C@@H]1CCCCNC1=O)Cc1ccc2ccccc2c1,8.958607314841775,1,0.0,2001,2001,2001,IC50,B,1
UFBNSKYNZDUWSN-RZGVDQIZSA-N,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCN=C(N)N)C(N)=O,8.958607314841775,1,0.0,1998,1998,1998,Ki,B,1
RHLFRQYCXXEYMH-UHFFFAOYSA-N,CN(C)Cc1n[nH]nc1CN1CCOC2(CCC(c3ccccc3C(F)(F)F)CO2)C1c1ccc(F)cc1,8.958607314841775,1,0.0,2002,2002,2002,IC50,B,1
YHNFCOYWNUQUGQ-UHFFFAOYSA-N,CN(CC(c1ccccc1Br)N1CCC(N2CCCCC2)CC1)C(=O)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,8.958607314841775,1,0.0,2000,2000,2000,IC50,B,1
BEMWOCKAHZVMIH-YCTXJJCUSA-N,CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)[C@H](CCN1CCC(N2CCCN(Cc3ccoc3)C2=O)CC1)c1ccc(Cl)c(Cl)c1,8.958607314841775,1,0.0,2002,2002,2002,Ki,B,1
ZCVDEBWDINFSGJ-UHFFFAOYSA-N,COc1ccccc1CN(CC(Cc1c[nH]c2ccccc12)NC(=O)CN1CCN(c2ccccc2)CC1)C(C)=O,8.958607314841775,1,0.0,1996,1996,1996,IC50,B,1
MXKYFPVNDOVSAQ-CONSDPRKSA-N,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1CCCN1C(=O)Nc1ccc(C#N)cc1,8.958607314841775,1,0.0,1998,1998,1998,Ki,B,1
VOZZRRBZOWESIH-CONSDPRKSA-N,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1CCCN1C(=O)Nc1ccccc1C#N,8.958607314841775,1,0.0,1998,1998,1998,Ki,B,1
VHEFUYSBNMMOGV-UHFFFAOYSA-N,Cn1c(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(-c2ccc(F)cc2)c2cccnc2c1=O,8.958607314841775,1,0.0,1995,1995,1995,IC50,B,1
GFOCXNQTHDSCRO-RBUKOAKNSA-N,NC(=O)CN1CCO[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1c1ccccc1,8.958607314841775,1,0.0,1996,1996,1996,IC50,B,1
AILRYHWCZLVQIS-KQXZHLRISA-N,O=C1CN([C@H]2CC[C@](c3ccccc3)(N3CCC(c4cc(C(F)(F)F)cc(C(F)(F)F)c4)C3=O)CC2)CCN1c1ccccc1,8.958607314841775,1,0.0,2006,2006,2006,IC50,B,1
MHCBCPKFIVQLDP-UHFFFAOYSA-N,Cc1ccccc1-c1cnc(N2CCN(C)CC2)nc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,8.958607314841775,1,0.0,2006,2006,2006,Ki,B,1
UCWYYDBINVOBHN-URVUXULASA-N,CN(Cc1nc[nH]n1)[C@@H]1CC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccccc1,8.958607314841775,1,0.0,2006,2006,2006,IC50,B,1
HVUWPNYSILBPFH-PKTZIBPZSA-N,CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CN(C(=O)N(CCO)CCO)C[C@@H]1c1ccc(F)cc1,8.958607314841775,1,0.0,2010,2010,2010,Ki,B,1
HLBVBGPVIQZGOD-UHFFFAOYSA-N,COc1ccc(Br)cc1CN1CCC(=O)C(C(c2ccc(F)cc2)c2ccc(F)cc2)C1,8.958607314841775,3,0.19466662157314835,2011,2011,2011,IC50,B,1
JHGJAAPNOIHGDJ-XGUPMAOUSA-N,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N(C)[C@@H]1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C[C@@H]1c1ccccc1,8.958607314841775,1,0.0,2015,2015,2015,Ki,B,1
RHLFRQYCXXEYMH-JSRBVGTNSA-N,CN(C)Cc1[nH]nnc1CN1CCO[C@@]2(CC[C@@H](c3ccccc3C(F)(F)F)CO2)[C@@H]1c1ccc(F)cc1,8.958607314841775,1,0.0,2021,2021,2021,IC50,B,1
HZMLMXFDGHXQOO-CYLPJFJESA-N,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,8.955896505932731,2,0.37611326996093525,2007,2007,2007,IC50;Ki,B,1
FIYPEZLIXJZQOT-HBFSDRIKSA-N,NC(=O)CN[C@@H]1CC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccccc1,8.954166521202158,2,0.09632190684793625,2006,2006,2006,IC50,B,1
NFUWMFTULXHEKZ-UHFFFAOYSA-N,CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(NCCO)cc1-c1ccccc1Cl,8.950781977329818,1,0.0,2010,2010,2010,Ki,B,1
XEGOLLHFEQVDHJ-SEPYTNNBSA-N,CCNC(=O)[C@@H]1CC[C@@](CO[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)NC1,8.94692155651658,1,0.0,2010,2010,2010,Ki,B,1
UJOXEFFCEGXDCC-JJQQXIGVSA-N,C[C@@H](O[C@H]1CN2C(=O)C=C(c3ccnc(F)c3)CC2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,8.945210726547806,2,1.4331591992279538,2010,2010,2010,IC50,B,1
YWZQUYZSHQQYRQ-UHFFFAOYSA-N,CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(N(CCO)CCO)cc1-c1ccccc1Cl,8.939302159646388,1,0.0,2010,2010,2010,Ki,B,1
RLZAHUJYUFOJFC-UHFFFAOYSA-N,COc1ccccc1CN(CC(Cc1csc2ccccc12)NC(=O)CN1CCN(c2ccccc2)CC1)C(C)=O,8.928117992693874,1,0.0,1996,1996,1996,IC50,B,1
HZLKQILBSBUCFK-BWQCZWHASA-N,CC1CCN([C@H]2CC[C@](NC(=O)C(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)(c3ccccc3)CC2)CC1,8.920818753952375,1,0.0,2002,2002,2002,IC50,B,1
