inchikey,year,standard_type,pAct
PJDIIZOQXMDDPU-OPCAMPFDSA-N,2005,Ki,5.320000
PJDIIZOQXMDDPU-WIOAZZGGSA-N,2005,Ki,7.309981
PJFFOWVGCUFENF-UHFFFAOYSA-N,2025,Ki,4.438899
PJHSLUZTOYNMIW-QAQDUYKDSA-N,2023,Ki,9.142668
PJMKWDTWNMTUMU-WGSAOQKQSA-N,2023,Ki,9.366532
PJMOAMQVWVRXEQ-UHFFFAOYSA-N,1999,Ki,6.346787
PJMPHNIQZUBGLI-UHFFFAOYSA-N,2021,Ki,4.581699
PJSUYRBCBFPCQW-UHFFFAOYSA-N,2007,Ki,6.199998
PJTUVEVWHJIBQJ-RPWUZVMVSA-N,2023,Ki,8.537602
PJVALUSGGUHVON-KRWDZBQOSA-N,2017,Ki,6.756962
PJWMINWCBXFJAI-UHFFFAOYSA-N,2008,Ki,7.962574
PJYLRRSJBZGONV-UHFFFAOYSA-N,1997,Ki,8.199971
PKALTNFRHBJDRH-UHFFFAOYSA-N,2021,Ki,5.690000
PKALTNFRHBJDRH-UHFFFAOYSA-N,2021,Kd,10.588380
PKAXIMFUJIQFKS-UHFFFAOYSA-N,2007,Ki,8.500038
PKBFRDZADXJQRC-UHFFFAOYSA-N,2004,Ki,8.346787
PKBLQXOBPRBPQT-UHFFFAOYSA-N,2021,Ki,6.920819
PKERFNJZSQACGZ-RNVDEAKXSA-N,2022,Ki,9.327902
PKGJBHXJYDGBET-UHFFFAOYSA-N,2007,Ki,7.752027
PKJVDKUHFZYEMN-UHFFFAOYSA-N,2012,Ki,9.180456
PKODMLACMGNJDC-UHFFFAOYSA-N,2021,Ki,6.150581
PKODMLACMGNJDC-UHFFFAOYSA-N,2021,Ki,6.149997
PKOUVYCYGDKEDL-YBFXNURJSA-N,2006,Ki,7.229885
PKOXYVFXXHZYKA-QWFCFKBJSA-N,2023,Ki,10.136677
PKQSDHHTBMYENT-UHFFFAOYSA-N,2006,Ki,5.677781
PKTRMJIQNXQJKK-UHFFFAOYSA-N,1997,Ki,7.400008
PKZXLMVXBZICTF-UHFFFAOYSA-N,2010,Ki,5.000000
PLAPJTQAKKRSBQ-AQYVVDRMSA-N,2014,Ki,8.614394
PLAPJTQAKKRSBQ-AQYVVDRMSA-N,2014,Ki,8.614394
PLDUPXSUYLZYBN-UHFFFAOYSA-N,2009,Ki,8.493495
PLDUPXSUYLZYBN-UHFFFAOYSA-N,,IC50,9.226214
PLDUPXSUYLZYBN-UHFFFAOYSA-N,,Ki,9.694649
PLDUPXSUYLZYBN-UHFFFAOYSA-N,2024,Ki,8.494850
PLFUSXITMGZVCU-UHFFFAOYSA-N,2011,Ki,7.092589
PLMJRPLZFUQQCS-UHFFFAOYSA-N,1997,Ki,6.261219
PLMJRPLZFUQQCS-UHFFFAOYSA-N,2021,Ki,6.261219
PLOJXPTWIFIEMZ-LYXWCMDISA-N,2022,Ki,8.920819
PLVMBXJAZDNOCA-IYARVYRRSA-N,2014,Ki,8.473661
PLVMBXJAZDNOCA-IYARVYRRSA-N,2014,Ki,8.473661
PLVZHOWVQHWPON-UHFFFAOYSA-N,2010,IC50,5.845880
PLYQWXWXIUOYQJ-UHFFFAOYSA-N,2012,Ki,6.337242
PLZGEHCHVFNRGK-UHFFFAOYSA-N,2020,Ki,7.046724
PMBDKZARCOUAFU-UHFFFAOYSA-N,2021,Ki,7.360016
PMBDKZARCOUAFU-UHFFFAOYSA-N,2021,EC50,6.579995
PMBZPLQKUNCRDH-UHFFFAOYSA-N,2017,Ki,8.769551
PMBZPLQKUNCRDH-UHFFFAOYSA-N,2017,EC50,7.431798
PMHBIRXUKAOYEK-UILWBTOOSA-N,2013,Ki,8.196543
PMHBIRXUKAOYEK-UILWBTOOSA-N,2013,Ki,8.196543
PMHUNJLVEGNLQB-UHFFFAOYSA-N,2011,Ki,6.889410
PMKAIUNAWGFBKO-UHFFFAOYSA-N,2016,Ki,6.296709
PMLIXGHEIFJDMD-UHFFFAOYSA-N,2017,Ki,9.301030
PMMMMZICRVMUKQ-UHFFFAOYSA-N,2006,Ki,6.853872
PMMMMZICRVMUKQ-UHFFFAOYSA-N,2007,Ki,6.850012
PMMMMZICRVMUKQ-UHFFFAOYSA-N,2013,Ki,6.853872
PMNZCFDKKKLFHH-UHFFFAOYSA-N,2011,Ki,6.369572
PMOFOATUAABMTD-UHFFFAOYSA-N,2008,Ki,8.500038
PMXMIIMHBWHSKN-UHFFFAOYSA-N,2024,Ki,8.124939
PMXOLMUJYKILQT-AQYVVDRMSA-N,2014,Ki,8.655608
PMXOLMUJYKILQT-AQYVVDRMSA-N,2014,Ki,8.655608
PMYFBYDQSGEVHT-DBTMUERSSA-N,2013,Ki,7.421361
PMZOPKCHYGDQPO-JOCHJYFZSA-N,2020,Ki,6.359519
PMZOPKCHYGDQPO-QFIPXVFZSA-N,2020,Ki,8.229885
PMZOPKCHYGDQPO-UHFFFAOYSA-N,2016,Ki,8.000000
PMZOPKCHYGDQPO-UHFFFAOYSA-N,2016,Ki,8.500038
PMZOPKCHYGDQPO-UHFFFAOYSA-N,2020,Ki,8.309804
PNCPYILNMDWPEY-QGZVFWFLSA-N,2024,Ki,7.145390
PNDDOSJAKNIYIV-QAQDUYKDSA-N,2016,Ki,10.022276
PNHVOOVVCPJXPA-QAQDUYKDSA-N,2013,Ki,7.366532
PNKHRDPVHPGEHT-LBEPJEHYSA-N,2020,Ki,9.366532
PNKHRDPVHPGEHT-LBEPJEHYSA-N,2022,Ki,9.366532
PNQSNINBJBZCHR-PAVFIEEWSA-N,2023,Ki,9.244125
PNROEQYQIZJINW-RUZDIDTESA-N,2016,Ki,6.102373
PNROEQYQIZJINW-VWLOTQADSA-N,2016,Ki,5.769551
PNTBTATXSREBKG-UHFFFAOYSA-N,1996,Ki,8.199971
PNUAYJRARXKVQH-UHFFFAOYSA-N,1997,Ki,6.571865
PNWFKFMFPUOMLB-UHFFFAOYSA-N,2025,Ki,4.573489
PNYXLKQFWMPYSH-OAHLLOKOSA-N,2014,Ki,8.747147
PNYXLKQFWMPYSH-OAHLLOKOSA-N,2014,Ki,8.779892
PNZJHNPWNQIJPQ-LJQANCHMSA-N,2013,Ki,7.259637
POAVMWZFLHERGE-KJDSRRNHSA-N,2023,Ki,9.602060
POCNIPUWZPJPSF-UHFFFAOYSA-N,2022,Ki,5.904482
POFDQHAFICYDAQ-UHFFFAOYSA-N,2007,Ki,9.609949
PONADOYAURXJAH-UHFFFAOYSA-N,2009,Ki,7.214670
PONADOYAURXJAH-UHFFFAOYSA-N,2009,Ki,6.468521
PONADOYAURXJAH-UHFFFAOYSA-N,2009,Ki,7.292430
PONADOYAURXJAH-UHFFFAOYSA-N,2009,Ki,7.356547
PONADOYAURXJAH-UHFFFAOYSA-N,2009,Ki,6.142668
PONADOYAURXJAH-UHFFFAOYSA-N,2009,Ki,5.638272
PONADOYAURXJAH-UHFFFAOYSA-N,2009,Ki,6.167491
PONADOYAURXJAH-UHFFFAOYSA-N,2009,Ki,6.113509
PONADOYAURXJAH-UHFFFAOYSA-N,2009,Ki,5.920819
PORLBUSMWVWYQB-UHFFFAOYSA-N,1997,Ki,6.714443
POVCSYONXDMZKL-DEOSSOPVSA-N,2022,EC50,8.536107
POVCSYONXDMZKL-UHFFFAOYSA-N,2002,Ki,8.756962
POVCSYONXDMZKL-UHFFFAOYSA-N,2008,Ki,8.806875
POVCSYONXDMZKL-UHFFFAOYSA-N,2008,EC50,9.161151
POVCSYONXDMZKL-XMMPIXPASA-N,2010,Ki,8.752027
POZFPYZCVYTCQZ-UHFFFAOYSA-N,1997,Ki,5.583359
POZFPYZCVYTCQZ-UHFFFAOYSA-N,1997,Ki,5.804100
POZRVZJJTULAOH-LHZXLZLDSA-N,,IC50,4.539704
POZRVZJJTULAOH-LHZXLZLDSA-N,,Ki,5.008774
POZXHKGYVSZVAB-UHFFFAOYSA-N,2009,Ki,7.080922
PPBAFHRXACXAFW-KESTWPANSA-N,2014,Ki,7.643974
PPBAFHRXACXAFW-KESTWPANSA-N,2014,Ki,7.643974
PPDFQOCRZHOASS-UHFFFAOYSA-N,2020,EC50,5.537602
PPDFQOCRZHOASS-UHFFFAOYSA-N,2023,EC50,5.537602
PPLSEYBUMZWQHS-OFNKIYASSA-N,2016,Ki,8.779892
PPLSEYBUMZWQHS-OFNKIYASSA-N,2016,Ki,8.830032
PPNFHFXNWYTHCJ-UHFFFAOYSA-N,2019,Ki,7.777284
PPNVEHNMOQYPLB-QAQDUYKDSA-N,2023,Ki,9.769551
PPRPQASEYHUGIG-UHFFFAOYSA-N,2015,Ki,7.009217
PPTCFBYLQJKXAO-UHFFFAOYSA-N,2007,Ki,7.397940
PPVWOMBOQZECHS-UHFFFAOYSA-N,2014,Ki,8.008774
PQBWSEUMJSRWDF-UHFFFAOYSA-N,2019,Ki,6.378824
PQCUTSKJJPRTSW-UHFFFAOYSA-N,2019,Ki,6.211832
PQDYOEMOWGGFPI-UHFFFAOYSA-N,2020,EC50,6.091515
PQDYOEMOWGGFPI-UHFFFAOYSA-N,2023,EC50,6.091515
PQHIRTDXFUZNBI-DVECYGJZSA-N,2016,Ki,9.470057
PQHIRTDXFUZNBI-DVECYGJZSA-N,2016,Ki,9.280006
PQLHKVPYCUVYGV-UHFFFAOYSA-N,2017,EC50,8.431798
PQOIDBZLMJMYCD-UHFFFAOYSA-N,2004,Ki,6.251812
PQSCNANWIFBYCN-WKILWMFISA-N,2023,Ki,10.318759
PQVQCEDGSJVHMK-UHFFFAOYSA-N,2023,Ki,5.782516
PQVQCEDGSJVHMK-UHFFFAOYSA-N,2023,EC50,5.630784
PQVQCEDGSJVHMK-UHFFFAOYSA-N,2023,IC50,4.821023
PRBBGEBXWKOEEQ-UHFFFAOYSA-N,2016,Ki,7.318759
PRDRZXROMYANHC-PXJZQJOASA-N,1998,Ki,6.599998
PRDRZXROMYANHC-UHFFFAOYSA-N,1998,Ki,8.000000
PRDRZXROMYANHC-XRKRLSELSA-N,1998,Ki,5.899998
PRDRZXROMYANHC-YTMVLYRLSA-N,1998,Ki,8.199971
PRECWTBVGZKXGO-UHFFFAOYSA-N,2019,Ki,7.059982
PRECWTBVGZKXGO-UHFFFAOYSA-N,2020,Ki,7.059982
PRJNFNOLHGROQO-UHFFFAOYSA-N,1999,Ki,6.091515
PRUAALOHVVCQPZ-UHFFFAOYSA-N,2009,Ki,5.512296
PRWXOHHRHWZNOG-NGRWLJPCSA-N,2008,Ki,8.441291
PRWXOHHRHWZNOG-NGRWLJPCSA-N,2008,IC50,8.376751
PRYVZXFJJBFQRT-UHFFFAOYSA-N,2018,Ki,5.430000
PSDFKKSPYSFZKR-LJQANCHMSA-N,2014,Ki,5.557520
PSDFKKSPYSFZKR-LJQANCHMSA-N,2014,IC50,5.087778
PSGJGQIYXBOEED-UHFFFAOYSA-N,2000,Ki,4.698970
PSIMZXQMJNBYKI-UHFFFAOYSA-N,2020,EC50,7.301030
PSIMZXQMJNBYKI-UHFFFAOYSA-N,2023,EC50,7.301030
PSIMZXQMJNBYKI-UHFFFAOYSA-N,2023,EC50,7.301030
PSMOCFUMBCKOPV-UHFFFAOYSA-N,2008,Ki,6.699992
PSQWBHXNCLXCGM-XUTJKUGGSA-N,2014,Ki,7.966576
PSQWBHXNCLXCGM-XUTJKUGGSA-N,2014,Ki,7.966576
PSSMSADYPZZWDS-UHFFFAOYSA-N,1995,Ki,5.698970
PSSMSADYPZZWDS-UHFFFAOYSA-N,2013,Ki,5.698970
PSWUORNVMIRUSW-UHFFFAOYSA-N,1998,Ki,7.832683
PTBUPSWCTVUVPR-AFARHQOCSA-N,2023,Ki,9.657577
PTGSXEXRDSETGR-UHFFFAOYSA-N,2011,Ki,7.000000
PTNPPRPOWCBKGO-SAIGFBBZSA-N,2014,Ki,8.872895
PTNPPRPOWCBKGO-SAIGFBBZSA-N,2014,Ki,8.872895
PTPSBYOWELRFJR-UHFFFAOYSA-N,2003,Ki,7.809668
PTUNPPZTSHFJHC-UHFFFAOYSA-N,2009,Ki,9.920819
PTUSEMHIKWRSIP-UHFFFAOYSA-N,2021,Ki,8.698970
PTWUCXQTDONCCL-RRPNLBNLSA-N,2023,Ki,5.486782
PTYKCMYOCGOEMO-IZZNHLLZSA-N,2023,IC50,7.101275
PTYKCMYOCGOEMO-IZZNHLLZSA-N,2023,Ki,7.801343
PUFRXIARUMGNAR-LSNLESRRSA-N,2014,Ki,8.309804
PUFRXIARUMGNAR-LSNLESRRSA-N,2014,Ki,8.309804
PUHBDUPTTFDHNP-MTNLDAPISA-N,2020,Ki,8.886057
PUHBDUPTTFDHNP-MTNLDAPISA-N,2022,Ki,8.886057
PUMDJZOMWDDEEH-UHFFFAOYSA-N,2020,Ki,6.705534
PUMDJZOMWDDEEH-UHFFFAOYSA-N,2020,Ki,6.710010
PUNOXAJECPGYQM-UHFFFAOYSA-N,2022,Ki,6.710010
PUTDAMBATXHKHN-RBQJHTGYSA-N,2021,Ki,4.863279
PUTIADDALKYHRM-LJQANCHMSA-N,2000,Ki,6.920819
PUTIADDALKYHRM-UHFFFAOYSA-N,2000,Ki,7.124939
PUVBZHHLUFJVIL-SAABIXHNSA-N,2023,Ki,10.045757
PUVINHDPRXBNSI-OJBMAJLDSA-N,2020,Ki,8.327902
PUVINHDPRXBNSI-OJBMAJLDSA-N,2022,Ki,8.327902
PUXZKIZAAABQFP-AQYVVDRMSA-N,2023,Ki,9.920819
PVACCLSEBPABQC-UHFFFAOYSA-N,2016,Ki,6.328827
PVACCLSEBPABQC-UHFFFAOYSA-N,2016,Ki,6.329995
PVAHGORZNPASFQ-UHFFFAOYSA-N,2010,IC50,6.025488
PVAIEWDYRNQJFR-MXVIHJGJSA-N,2013,Ki,8.318759
PVDOYAVBGNHRBV-UHFFFAOYSA-N,2015,Ki,9.928118
PVDOYAVBGNHRBV-UHFFFAOYSA-N,2015,EC50,6.853872
PVDOYAVBGNHRBV-UHFFFAOYSA-N,2015,IC50,8.096910
PVEJYMIAJKGDRP-UHFFFAOYSA-N,2016,Ki,8.795880
PVENBHMDIHLYQL-UHFFFAOYSA-N,2019,Ki,8.829738
PVENBHMDIHLYQL-UHFFFAOYSA-N,2020,Ki,8.829738
PVENUDXTVWGTGJ-UHFFFAOYSA-N,2011,Ki,5.813609
PVFMPPYWTMNZHL-UHFFFAOYSA-N,2020,EC50,8.022276
PVFMPPYWTMNZHL-UHFFFAOYSA-N,2023,EC50,8.022276
PVFMPPYWTMNZHL-UHFFFAOYSA-N,2023,EC50,8.022276
PVMKVNICRVBAGQ-UHFFFAOYSA-N,2023,Ki,6.823909
PVPFHWKNLSESPB-UHFFFAOYSA-N,2009,Ki,5.541513
PVPUOHNCMSOAEE-UHFFFAOYSA-N,2008,Ki,7.400008
PVZYVDCGRBZEMH-IYARVYRRSA-N,2020,Ki,9.698970
PVZYVDCGRBZEMH-IYARVYRRSA-N,2022,Ki,10.657577
PVZYVDCGRBZEMH-IYARVYRRSA-N,2022,Ki,10.229148
PWBXUBVXWIRMLW-UHFFFAOYSA-N,2019,Ki,7.550059
PWCSMJIRMONKML-UHFFFAOYSA-N,2017,Ki,7.125518
PWCSMJIRMONKML-UHFFFAOYSA-N,2018,Ki,7.125518
PWCVSHXTKFEXBF-AWEZNQCLSA-N,2005,Ki,7.339989
PWCVSHXTKFEXBF-CQSZACIVSA-N,2005,Ki,5.550000
PWFWFOUAVPITTG-UHFFFAOYSA-N,1999,Ki,7.100015
PWGOIITXHIWDRA-MEMLXQNLSA-N,2014,Ki,8.540608
PWGOIITXHIWDRA-MEMLXQNLSA-N,2014,Ki,8.540608
PWKPGNFUHDJMAK-NDQYQSCMSA-N,2023,Ki,9.251812
PWMDANRQWZFAPB-UHFFFAOYSA-N,1996,Ki,8.299989
PWOUQMPSBBVTMJ-UHFFFAOYSA-N,2008,Ki,6.229148
PWWITWFCENNJEP-AWEZNQCLSA-N,2002,Ki,9.267606
PWWITWFCENNJEP-AWEZNQCLSA-N,2002,EC50,8.552842
PWWVAXIEGOYWEE-UHFFFAOYSA-N,,IC50,6.252588
PWWVAXIEGOYWEE-UHFFFAOYSA-N,,Ki,6.721246
PWXSXDYNNANOIK-UHFFFAOYSA-N,2013,Ki,8.823909
PWYAMFWGADVMGC-SDNWHVSQSA-N,2003,Ki,9.420216
PWYCTCPWHXJEDU-UHFFFAOYSA-N,2006,Ki,6.528708
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2013,Ki,9.769551
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2015,Ki,9.000000
PWZPBZQTTHOCIS-MHZLTWQESA-N,2013,Ki,9.920819
PWZPBZQTTHOCIS-MHZLTWQESA-N,2015,Ki,8.366532
PWZPBZQTTHOCIS-UHFFFAOYSA-N,2008,Ki,9.677781
PWZPBZQTTHOCIS-UHFFFAOYSA-N,2008,EC50,8.795880
PWZPBZQTTHOCIS-UHFFFAOYSA-N,2008,EC50,8.677781
PWZPBZQTTHOCIS-UHFFFAOYSA-N,2008,Ki,9.107905
PWZPBZQTTHOCIS-UHFFFAOYSA-N,2008,Ki,6.060481
PWZPBZQTTHOCIS-UHFFFAOYSA-N,2008,Ki,7.698970
PWZPBZQTTHOCIS-UHFFFAOYSA-N,2013,Ki,9.698970
PXCHOWMQGZACON-WGSAOQKQSA-N,2013,Ki,8.721246
PXEURUZEVKVPGJ-UHFFFAOYSA-N,2011,IC50,6.205512
PXJXLYRJAGOTQU-RMDSEJHCSA-N,2022,Ki,6.000000
PXLGTQTYMBVHFH-UHFFFAOYSA-N,2007,Ki,8.700057
PXLZPYQDTASRQC-JCVDRHSJSA-N,2023,Ki,6.442493
PXLZPYQDTASRQC-JCVDRHSJSA-N,2023,IC50,6.570006
PXLZPYQDTASRQC-JCVDRHSJSA-N,2023,EC50,6.567031
PXMXBPLOQSHMBE-UHFFFAOYSA-N,2008,Ki,8.400008
PXPHOMJZPNVWMG-KRWDZBQOSA-N,2016,EC50,9.107905
PXQSRAWVKJTJBP-UHFFFAOYSA-N,2012,Ki,5.991400
PXWQDDTVMQMYJG-UHFFFAOYSA-N,2006,Ki,6.822464
PYCKGDROYNHKPS-UHFFFAOYSA-N,2010,Ki,7.000000
PYDCBKVOIWIWLP-UHFFFAOYSA-N,2007,Ki,7.599980
PYPHZFKZPWVUSJ-UHFFFAOYSA-N,2010,Ki,8.254145
PYUXUZVGGSSQTN-UHFFFAOYSA-N,2019,Ki,7.000435
PYUXUZVGGSSQTN-UHFFFAOYSA-N,2019,IC50,6.309804
PYUXUZVGGSSQTN-UHFFFAOYSA-N,2022,Ki,7.046240
PYUXUZVGGSSQTN-UHFFFAOYSA-N,2022,Ki,7.000435
PYVFEIJTIUOBFF-NDEPHWFRSA-N,2014,Ki,6.455932
PYXPRMLVOWMRMK-JKIUYZKVSA-N,2014,Ki,7.696804
PYXPRMLVOWMRMK-JKIUYZKVSA-N,2014,Ki,7.696804
PZBBMWTZUNRBLR-UHFFFAOYSA-N,2010,Ki,6.537602
PZBTVBSLNQDOCG-UHFFFAOYSA-N,2007,Ki,8.599980
PZIGTEKDSRHYIT-UHFFFAOYSA-N,1999,IC50,8.096910
PZOVIFGFKIPBAC-UHFFFAOYSA-N,2007,Ki,8.422508
PZTFOAIQGVVNAX-UHFFFAOYSA-N,2003,Ki,8.408935
PZWHEQIOEMDZEH-UHFFFAOYSA-N,2003,Ki,9.301030
PZYRQKWSXFGUED-IYARVYRRSA-N,2013,Ki,7.342944
QAAKBUYWNXINKR-UHFFFAOYSA-N,2008,Ki,4.958607
QAAOBQZCHWUKTE-UAPYVXQJSA-N,2014,Ki,8.545155
QAAOBQZCHWUKTE-UAPYVXQJSA-N,2014,Ki,8.545155
QAECXZXKVURFMR-LBPRGKRZSA-N,2008,Ki,9.657577
QAESTHCUZJPQGF-UHFFFAOYSA-N,2019,Ki,6.769551
QAPWGFAFNBTWSU-UHFFFAOYSA-N,1997,Ki,5.677781
QATNQFJQXRFOHL-UHFFFAOYSA-N,2001,IC50,5.673664
QAWQNXXSPFROGF-UHFFFAOYSA-N,2006,Ki,7.943095
QBBNRIPQRWMMNR-CYBMUJFWSA-N,1994,Ki,5.944622
QBCMAEWHGOHJTN-UHFFFAOYSA-N,2020,EC50,8.036212
QBCMAEWHGOHJTN-UHFFFAOYSA-N,2023,EC50,8.036212
QBCMSAVCLXLVLP-INIZCTEOSA-N,1999,Ki,7.327902
QBCMSAVCLXLVLP-MRXNPFEDSA-N,1999,Ki,6.443697
QBLXQBNQMNADCM-QAQDUYKDSA-N,2020,Ki,9.494850
QBLXQBNQMNADCM-QAQDUYKDSA-N,2022,Ki,9.494850
QBQZCKZJIWENBM-XUTJKUGGSA-N,2013,Ki,8.193142
QBQZCKZJIWENBM-XUTJKUGGSA-N,2013,Ki,8.193142
QBRAQPXCJIBXIU-UHFFFAOYSA-N,2014,Ki,6.251812
QBRLVMQBZIFWTB-WEVVVXLNSA-N,2001,Ki,8.100015
QBRPGZFNANDQNL-HNAYVOBHSA-N,2017,Ki,5.899998
QBTYVNHGXHWAKS-OAHLLOKOSA-N,1996,Ki,5.978811
QBWLTDPVSJCLIE-UHFFFAOYSA-N,2018,Ki,6.679854
QBXAIVGOAROPJH-UHFFFAOYSA-N,2016,Ki,7.899974
QBXAIVGOAROPJH-UHFFFAOYSA-N,2019,Ki,7.910095
QBXAIVGOAROPJH-UHFFFAOYSA-N,2020,Ki,7.910095
QBXXUIOGPPBTJN-UHFFFAOYSA-N,2013,IC50,7.605548
QBXXUIOGPPBTJN-UHFFFAOYSA-N,2021,Ki,8.366532
QCALWRVXYCHRSG-AZUAARDMSA-N,2019,Ki,9.189767
QCALWRVXYCHRSG-AZUAARDMSA-N,2020,Ki,9.189767
QCALWRVXYCHRSG-QUCCMNQESA-N,2019,Ki,8.229885
QCALWRVXYCHRSG-QUCCMNQESA-N,2020,Ki,8.229885
QCALWRVXYCHRSG-UHFFFAOYSA-N,2016,Ki,8.199971
QCALWRVXYCHRSG-UHFFFAOYSA-N,2016,Ki,9.199971
QCALWRVXYCHRSG-UHFFFAOYSA-N,2016,Ki,8.849858
QCALWRVXYCHRSG-UHFFFAOYSA-N,2019,Ki,8.850781
QCALWRVXYCHRSG-UHFFFAOYSA-N,2020,Ki,8.850781
QCDCMDPVHPUROA-UHFFFAOYSA-N,2009,Ki,8.400008
QCIVSGZRNOFBPZ-UHFFFAOYSA-N,1997,Ki,7.000000
QCKWKKZGPZWWFN-UHFFFAOYSA-N,2001,Ki,7.721246
QCUYPKBVNBHYOZ-RXAXNXDRSA-N,2001,Ki,7.599980
QCXHSUNSZGYUFF-UHFFFAOYSA-N,2007,Ki,6.309804
QCYUUTMUPYPDBW-UHFFFAOYSA-N,1996,Ki,5.800001
QCZAQDDIFCRXPX-XMMPIXPASA-N,2017,Ki,6.253366
QCZONXSWEXKHJH-KYJUHHDHSA-N,1998,Ki,6.699992
QDADEDFRUNQJKV-UHFFFAOYSA-N,2020,Ki,7.630784
QDBGJAGCCLNYMQ-UHFFFAOYSA-N,2022,Ki,5.899998
QDBPUGDJXGIOJW-HFYIJGDASA-N,2016,Ki,8.560036
QDMAKDIDFJTXEL-UHFFFAOYSA-N,1999,Ki,6.113509
QDMAKDIDFJTXEL-UHFFFAOYSA-N,1996,Ki,6.113509
QDMAKDIDFJTXEL-UHFFFAOYSA-N,1997,Ki,6.113509
QDMAKDIDFJTXEL-UHFFFAOYSA-N,2017,Ki,6.318759
QDMAKDIDFJTXEL-UHFFFAOYSA-N,2021,Ki,6.113509
QDNDGTZHSMYBCZ-UHFFFAOYSA-N,2017,EC50,8.443697
QDNDGTZHSMYBCZ-UHFFFAOYSA-N,2020,EC50,8.443697
QDOTVZOVPXPXFB-SAABIXHNSA-N,2020,Ki,9.356547
QDOTVZOVPXPXFB-SAABIXHNSA-N,2022,Ki,9.356547
QDQDDWWAKHSCSK-IYARVYRRSA-N,2013,Ki,7.698970
QDRMTYQLXZSORG-UHFFFAOYSA-N,2011,IC50,5.659754
QDTSODNKOSJEPX-UHFFFAOYSA-N,2007,Ki,6.514279
QDUNOUQOKOYLCH-UHFFFAOYSA-N,2006,Ki,6.408935
QDWOSBADSCWLQX-UHFFFAOYSA-N,2002,Ki,7.721246
QDXLLGQCGFUDMI-UHFFFAOYSA-N,1995,Ki,9.060481
QEAYWRGPVOISMK-UHFFFAOYSA-N,2013,IC50,6.566230
QENYNNSJVREWOL-UHFFFAOYSA-N,1999,Ki,8.799971
QEQTYRYMOSHBTB-FCHUYYIVSA-N,2021,Ki,9.301899
QETCNYZNLBVXLI-UHFFFAOYSA-N,2001,IC50,5.718967
QEVFANOTWOZMFN-UHFFFAOYSA-N,2012,Ki,6.374688
QEVFANOTWOZMFN-UHFFFAOYSA-N,2014,Ki,6.374688
QEYMQXWYAIZBBS-UHFFFAOYSA-N,2021,Ki,7.552842
QEYPINFPGIXPDO-UHFFFAOYSA-N,2021,IC50,4.800000
QFFHKTGTQLEPSD-SMQSCJQKSA-N,2023,Ki,9.657577
QFFTWWDHGZIBEJ-UHFFFAOYSA-N,2017,Ki,6.161151
QFHMBWDXZWRJJD-BJQOMGFOSA-N,2019,Ki,6.761954
QFHMBWDXZWRJJD-HRAATJIYSA-N,2019,Ki,7.505845
QFHMBWDXZWRJJD-KKSFZXQISA-N,2019,Ki,4.616185
QFLHFFBCSDMNNW-UHFFFAOYSA-N,2009,Ki,7.400008
QGGUMCZIAASPSU-KESTWPANSA-N,2014,Ki,8.075721
QGGUMCZIAASPSU-KESTWPANSA-N,2014,Ki,8.075721
QGKCXGBLQBZVNB-IQZDNPOKSA-N,2012,Ki,4.677781
QGKCXGBLQBZVNB-UJCHZGTJSA-N,2012,Ki,5.752027
QGKIQQCQAJMJNK-WGSAOQKQSA-N,2013,Ki,8.333482
QGLGNPCWSBQHAU-UHFFFAOYSA-N,2006,Ki,5.408935
QGNVJFHGWZQUHS-AREMUKBSSA-N,2017,Ki,7.109579
QGRZOKIURVWFKN-IAGOWNOFSA-N,2009,Ki,7.019997
QGSXNUMUNVVREL-XUTJKUGGSA-N,1997,Ki,8.346787
QGUAUKGVRXXHQV-AFARHQOCSA-N,2013,Ki,7.728158
QHGCDJHEAXDUFX-UHFFFAOYSA-N,2021,Ki,6.552842
QHIULQWGQMIOMJ-IYARVYRRSA-N,2022,Ki,9.142668
QHJLPOSPWKZACG-UHFFFAOYSA-N,2014,Ki,9.576754
QHJSQVKSJUNYAK-UHFFFAOYSA-N,2017,Ki,5.274252
QHJSQVKSJUNYAK-UHFFFAOYSA-N,2018,Ki,5.274252
QHKQWOMFBZYAFY-UHFFFAOYSA-N,2015,Ki,7.882729
QHLAPIQLWATZKM-UHFFFAOYSA-N,2014,Ki,8.886057
QHLKQPDXOAFUSN-UHFFFAOYSA-N,2023,Ki,8.455932
QHLKQPDXOAFUSN-UHFFFAOYSA-N,2023,EC50,7.700057
QHLKQPDXOAFUSN-UHFFFAOYSA-N,2023,EC50,7.700929
QHLKQPDXOAFUSN-UHFFFAOYSA-N,2023,IC50,7.920096
QHLKQPDXOAFUSN-UHFFFAOYSA-N,2023,IC50,7.916497
QHLRKDSRGUZHSH-UHFFFAOYSA-N,1999,Ki,8.795880
QHSSVAFDQVBZGK-LIGKVRMXSA-N,2023,Ki,6.151811
QHTFQZNDPJWDIE-UHFFFAOYSA-N,2001,IC50,7.537602
QHTTYYWWULUJBN-UHFFFAOYSA-N,2000,Ki,4.481486
QHUAVXDRCSLDHT-UHFFFAOYSA-N,1996,Ki,8.700057
QHYONRIMRKDWFG-UHFFFAOYSA-N,2003,Ki,8.602060
QHZGODNBRISJPN-UHFFFAOYSA-N,2016,Ki,6.286509
