inchikey,year,standard_type,pAct
UCLVWBWUFFDDFF-UHFFFAOYSA-N,2021,IC50,8.000000
UJEAABFSXKCSGI-UHFFFAOYSA-N,2012,IC50,5.970616
UJEAABFSXKCSGI-UHFFFAOYSA-N,2011,IC50,8.301030
UJEAABFSXKCSGI-UHFFFAOYSA-N,2011,IC50,5.972243
UJEAABFSXKCSGI-UHFFFAOYSA-N,2011,IC50,9.000000
UKGARQJWXPNPOQ-UHFFFAOYSA-N,2015,IC50,8.045757
ULOUZKXADJAFCJ-UHFFFAOYSA-N,2018,IC50,8.193820
ULRJAXRYLNKWEK-UHFFFAOYSA-N,2018,IC50,8.346787
UOBSJRCSGINYIK-UHFFFAOYSA-N,2011,IC50,6.221849
UOWHAXONWVKJBJ-UHFFFAOYSA-N,2021,IC50,6.493495
UPRHRDVCISBLNY-UHFFFAOYSA-N,2013,IC50,6.995679
UPZYJNDFFUPCMP-UHFFFAOYSA-N,2015,IC50,8.221849
UPZYJNDFFUPCMP-UHFFFAOYSA-N,2015,IC50,7.721246
UQJNIPXIEPKZOU-UHFFFAOYSA-N,2018,IC50,7.522879
UQZDNPLDDMGGJO-UHFFFAOYSA-N,2015,IC50,8.522879
USNMRCHOYBFQQS-HNNXBMFYSA-N,2021,IC50,4.823909
USNMRCHOYBFQQS-OAHLLOKOSA-N,2021,IC50,5.698970
UTVXGMXIEZCHNS-UHFFFAOYSA-N,2010,IC50,5.991826
UUIMYJNHPXLQCJ-UHFFFAOYSA-N,2018,IC50,8.366532
UVBXNVJUKVHGQV-UHFFFAOYSA-N,2010,IC50,6.744727
UVBXNVJUKVHGQV-UHFFFAOYSA-N,2010,IC50,6.408935
UVZGQUPSLPXTCE-UHFFFAOYSA-N,2021,IC50,5.408935
UWTDRYIQCPGWSN-UHFFFAOYSA-N,2010,IC50,10.000000
UWTDRYIQCPGWSN-UHFFFAOYSA-N,2010,IC50,9.000000
UWUAEZTYVRHTAE-UHFFFAOYSA-N,2009,IC50,6.958607
UWUNYOLFEWOXPK-UHFFFAOYSA-N,2020,IC50,6.585027
UYEHCTBWKPFTAW-UHFFFAOYSA-N,2017,IC50,7.000000
UYFNGEZEGDJGRS-UHFFFAOYSA-N,2015,IC50,7.920819
UZKNQJBFOJXZAS-UHFFFAOYSA-N,2021,IC50,5.344862
VAHVWEIUWRWGMO-UHFFFAOYSA-N,2018,IC50,5.853872
VAPVQZVTHURTBU-UHFFFAOYSA-N,2007,IC50,6.585027
VCVPLZYCGTZQPH-UHFFFAOYSA-N,2011,IC50,7.537602
VDHRRGJZIXAUGT-UHFFFAOYSA-N,2015,IC50,7.275724
VDKRLMPMQRVURB-UHFFFAOYSA-N,2015,IC50,6.806875
VEYLYUFAIWVHMJ-UHFFFAOYSA-N,2015,IC50,6.187087
VGNKDMGXJAFLHP-UHFFFAOYSA-N,2009,IC50,8.494850
VGUYFKPHZLTTGZ-UHFFFAOYSA-N,2010,IC50,8.698970
VGUYFKPHZLTTGZ-UHFFFAOYSA-N,2010,IC50,8.154902
VHAKYDKKFHVGOY-UHFFFAOYSA-N,2011,IC50,7.229148
VJMXZZFAFYCUBI-UHFFFAOYSA-N,2009,IC50,7.886057
VJPKIESXSVKSMF-KRWDZBQOSA-N,2021,IC50,4.489589
VJVXNAFSDHYZBV-UHFFFAOYSA-N,2015,IC50,6.400117
VJYMDTMHJYNRJZ-UHFFFAOYSA-N,2011,IC50,4.900043
VLPCSVJCVLLLIL-UHFFFAOYSA-N,2021,IC50,6.357535
VMDYSIORBHDRQP-UHFFFAOYSA-N,2021,IC50,5.920819
VNIAFXBXTRDXMQ-UHFFFAOYSA-N,2018,IC50,6.823909
VNZOYLVCXSIPLE-UHFFFAOYSA-N,2014,IC50,6.183096
VONRSHIJPODIKL-UHFFFAOYSA-N,2015,IC50,7.119186
VQDGJZNIRTTYKE-UHFFFAOYSA-N,2021,IC50,5.737549
VQHFOIQFTUFCRK-UHFFFAOYSA-N,2009,IC50,7.468521
VRKBECQLEIUSJU-UHFFFAOYSA-N,2021,IC50,7.180456
VRLCSDDKAOHKFC-UHFFFAOYSA-N,2021,IC50,7.236572
VTABGZWRDJJDPV-UHFFFAOYSA-N,2018,IC50,8.124939
VTQVXDHQCOTSNO-UHFFFAOYSA-N,2009,IC50,8.522879
VTQVXDHQCOTSNO-UHFFFAOYSA-N,2009,IC50,8.522879
VVHLMAQLSWPCHG-UHFFFAOYSA-N,2014,IC50,6.801343
VWCJLKMHBIRFIC-UHFFFAOYSA-N,2015,IC50,9.000000
VXKIGLXUWBMSSF-UHFFFAOYSA-N,2015,IC50,7.823909
VXKPHGDXQWIXKS-UHFFFAOYSA-N,2021,IC50,5.471083
VXTIWKKEIPKNMR-UHFFFAOYSA-N,2010,IC50,7.619789
VXVXMSUTJUHXQD-UHFFFAOYSA-N,2007,IC50,6.455932
VYFAQGQHDGPTQI-UHFFFAOYSA-N,2015,IC50,6.514279
WAQGCAIWRVWZEO-UHFFFAOYSA-N,2021,IC50,6.026872
WBHLUVWKSZPJOW-UHFFFAOYSA-N,2021,IC50,6.677781
WBULXKBWHYGHMK-UHFFFAOYSA-N,2010,IC50,8.154902
WBULXKBWHYGHMK-UHFFFAOYSA-N,2010,IC50,7.853872
WDBWESHSYASXHU-UHFFFAOYSA-N,2009,IC50,5.397940
WDFCGEVXWFPWRD-UHFFFAOYSA-N,2020,IC50,4.366532
WFOFPVXMPTVOTJ-UHFFFAOYSA-N,2017,IC50,6.173925
WGKNCBOCXQLHDO-UHFFFAOYSA-N,2011,IC50,6.552842
WHAPXZAHAJLDEH-UHFFFAOYSA-N,2021,IC50,4.602060
WIASLCVAGCLOBE-UHFFFAOYSA-N,2011,IC50,6.422508
WIDMBOPKLMRSFC-UHFFFAOYSA-N,2009,IC50,6.081970
WIJFXDQOPDGGOQ-UHFFFAOYSA-N,2011,IC50,7.769551
WIJZEWRZMDDVJL-UHFFFAOYSA-N,2009,IC50,7.327902
WIOWXPVRMRYZEL-UHFFFAOYSA-N,2017,IC50,7.677781
WJJKHUYDDQZWEH-UHFFFAOYSA-N,2011,IC50,6.122053
WLFKWVOZFNSZLL-UHFFFAOYSA-N,2018,IC50,8.408935
WLOLMYNNISZAOR-UHFFFAOYSA-N,2010,IC50,9.346787
WLOLMYNNISZAOR-UHFFFAOYSA-N,2010,IC50,8.522879
WMHWSQSRVLCBCN-LJQANCHMSA-N,2020,IC50,8.045757
WMHWSQSRVLCBCN-LJQANCHMSA-N,2020,IC50,6.698970
WMHWSQSRVLCBCN-LJQANCHMSA-N,2020,IC50,8.096910
WNTTXHZYSIFTGA-UHFFFAOYSA-N,2021,IC50,5.327902
WNWRTHGYPQYCMH-UHFFFAOYSA-N,2015,IC50,6.590067
WNXJRFBAPGDJPB-UHFFFAOYSA-N,2014,IC50,8.221849
WNXJRFBAPGDJPB-UHFFFAOYSA-N,2015,IC50,7.677781
WPUFSUFYEYOKFL-UHFFFAOYSA-N,2011,IC50,8.000000
WRJOQYNCPVXGGP-UHFFFAOYSA-N,2015,IC50,7.920819
WTBOAAQDYGZIDY-UHFFFAOYSA-N,2021,IC50,4.443577
WTEUXABBNMOHMF-UHFFFAOYSA-N,2021,IC50,5.318759
WUXVFDRDUKEWLP-UHFFFAOYSA-N,2015,IC50,6.297569
WUYJTKVQECUKMU-UHFFFAOYSA-N,2020,IC50,8.045757
WUYJTKVQECUKMU-UHFFFAOYSA-N,2020,IC50,5.619789
WUYMXUBFJNKBRW-UHFFFAOYSA-N,2015,IC50,7.494850
WWBVCAKAKGRAPT-UHFFFAOYSA-N,2015,IC50,6.187087
WXFQEONJOQLPLU-UHFFFAOYSA-N,2011,IC50,4.738523
WXYKOSAXCPQDGN-UHFFFAOYSA-N,2014,IC50,6.126098
WYCXEKKLBAECDV-UHFFFAOYSA-N,2009,IC50,7.102373
WYEULJJLHMNLKA-UHFFFAOYSA-N,2021,IC50,6.420216
WZRZJIJWXNTMHY-UHFFFAOYSA-N,2018,IC50,8.013228
XADACMQAYCPPAU-UHFFFAOYSA-N,2007,IC50,7.045757
XAPVMFDRNUGWRP-UHFFFAOYSA-N,2014,IC50,7.522879
XAPVMFDRNUGWRP-UHFFFAOYSA-N,2015,IC50,7.920819
XBIKGHUEZUZQDW-UHFFFAOYSA-N,2021,IC50,5.086186
XCNTYRFFEJBEEZ-UHFFFAOYSA-N,2021,IC50,7.585027
XCOGDUQHGXZRBZ-UHFFFAOYSA-N,2021,IC50,5.730487
XCYAUDKMHBMJSP-UHFFFAOYSA-N,2009,IC50,6.522879
XCYAUDKMHBMJSP-UHFFFAOYSA-N,2010,IC50,6.595166
XFAIPWMPBKSRHX-UHFFFAOYSA-N,2014,IC50,8.522879
XFXBWEMTHDVUIY-UHFFFAOYSA-N,2015,IC50,7.958607
XGPFKIMMYZLFJE-UHFFFAOYSA-N,2011,IC50,6.739929
XHMGFTJVRQWJHO-UHFFFAOYSA-N,2009,IC50,6.920819
XHNVHKJYGLTCDQ-UHFFFAOYSA-N,2009,IC50,5.358823
XHXQQNMOHJNIJD-UHFFFAOYSA-N,2009,IC50,8.096910
XILJDMHVCGVOES-UHFFFAOYSA-N,2013,IC50,6.903090
XJBJQQCHYUCQGQ-UHFFFAOYSA-N,2015,IC50,7.795880
XJFLMHKMZJEILW-UHFFFAOYSA-N,2009,IC50,7.886057
XLNLAGRVXCJPBA-UHFFFAOYSA-N,2010,IC50,8.154902
XLVWQBLLHTWXIH-UHFFFAOYSA-N,2015,IC50,7.657577
XNDFTRNFNLLUBC-UHFFFAOYSA-N,2014,IC50,5.572352
XOUHTFHLCHSXCX-UHFFFAOYSA-N,2011,IC50,5.025857
XRGLTGDFWPFBQM-UHFFFAOYSA-N,2009,IC50,7.000000
XRRGXLPXVXJOOD-UHFFFAOYSA-N,2020,IC50,5.602060
XRTAVSIPSGJVGV-UHFFFAOYSA-N,2010,IC50,8.301030
XRTAVSIPSGJVGV-UHFFFAOYSA-N,2010,IC50,7.657577
XRUGFRWMDURAFZ-UHFFFAOYSA-N,2013,IC50,7.744727
XRXZSGOXODFAMO-UHFFFAOYSA-N,2009,IC50,6.853872
XSEGUYXQKSLRAT-UHFFFAOYSA-N,2015,IC50,7.173925
XTDCUOWXCFGLBV-UHFFFAOYSA-N,2015,IC50,7.677781
XTZUCMWDWNWYFV-UHFFFAOYSA-N,2014,IC50,8.397940
XTZUCMWDWNWYFV-UHFFFAOYSA-N,2015,IC50,7.102373
XUOGOSUVCSSMDP-UHFFFAOYSA-N,2021,IC50,4.361112
XVAYTWRBNSFEAT-UHFFFAOYSA-N,2007,IC50,7.013228
XVMOOSRGRVWSLY-UHFFFAOYSA-N,2014,IC50,7.376751
XVMOOSRGRVWSLY-UHFFFAOYSA-N,2015,IC50,7.677781
XVMOOSRGRVWSLY-UHFFFAOYSA-N,2015,IC50,7.721246
XVMOOSRGRVWSLY-UHFFFAOYSA-N,2015,IC50,7.040959
XVMOOSRGRVWSLY-UHFFFAOYSA-N,2015,IC50,7.795880
XWKNIHACUXAXDU-UHFFFAOYSA-N,2009,IC50,8.552842
XWMYAKWYAWAMPO-UHFFFAOYSA-N,2021,IC50,6.004365
XWZRSIFXJKXRGO-UHFFFAOYSA-N,2011,IC50,7.318759
YBINHOUXNKFPGW-UHFFFAOYSA-N,2015,IC50,6.436519
YBNHIXIOLBFOOE-UHFFFAOYSA-N,2011,IC50,5.953505
YBZRLSPGCLVDLO-UHFFFAOYSA-N,2021,IC50,7.154902
YCGOMZIVHHMKBQ-UHFFFAOYSA-N,2010,IC50,7.522879
YDDAGXPEVKOIBY-UHFFFAOYSA-N,2018,IC50,8.045757
YDHBXEHQNZJOAD-KRWDZBQOSA-N,2021,IC50,4.397940
YFHCFMDYCXILIY-UHFFFAOYSA-N,2009,IC50,9.301030
YGUFIZYVQUFHKN-UHFFFAOYSA-N,2007,IC50,7.408935
YGUNSISMZUVZGU-UHFFFAOYSA-N,2009,IC50,5.337242
YHSOKGLZUGZMOD-UHFFFAOYSA-N,2011,IC50,6.590067
YIKYZCBJLHVTIF-UHFFFAOYSA-N,2020,IC50,7.000000
YIKYZCBJLHVTIF-UHFFFAOYSA-N,2020,IC50,7.301030
YJHJQXHMJDTXDU-UHFFFAOYSA-N,2021,IC50,7.318759
YJKHGJGDWHXZBG-UHFFFAOYSA-N,2014,IC50,7.602060
YJKHGJGDWHXZBG-UHFFFAOYSA-N,2015,IC50,6.782516
YJKHGJGDWHXZBG-UHFFFAOYSA-N,2015,IC50,7.638272
YJKHGJGDWHXZBG-UHFFFAOYSA-N,2015,IC50,7.958607
YLODXNZMRTUOCX-UHFFFAOYSA-N,2011,IC50,6.774691
YLQRMKQJUAYGBI-UHFFFAOYSA-N,2014,IC50,9.301030
YNJJNKJRNAZYAT-UHFFFAOYSA-N,2015,IC50,7.187087
YNWGCQBJZMOQPI-UHFFFAOYSA-N,2018,IC50,8.318759
YPFPMMAEALELIY-UHFFFAOYSA-N,2021,IC50,6.443697
YQQDINFODVIWMR-UHFFFAOYSA-N,2015,IC50,6.978811
YRYCVYQUTHYAMW-UHFFFAOYSA-N,2015,IC50,6.501689
YSRCIJVCLXAWIY-UHFFFAOYSA-N,2018,IC50,8.055517
YTLFZEMWXNXCHP-UHFFFAOYSA-N,2014,IC50,7.142668
YUHHIMVJGVOQJM-UHFFFAOYSA-N,2021,IC50,5.795880
YUOGITYDNCIOEO-UHFFFAOYSA-N,2010,IC50,8.154902
YUOGITYDNCIOEO-UHFFFAOYSA-N,2010,IC50,7.677781
YUPHLTIAZRSGKU-UHFFFAOYSA-N,2012,IC50,5.412289
YVLCRJQXUAOMDM-UHFFFAOYSA-N,2015,IC50,7.455932
YXLBZGFGGWKRHW-UHFFFAOYSA-N,2015,IC50,6.321482
YYLZEIUVJBDDJF-UHFFFAOYSA-N,2009,IC50,5.939302
YZHQOFMKIVGTRP-SFHVURJKSA-N,2021,IC50,4.515843
ZBFFRSOBUFXEKD-UHFFFAOYSA-N,2013,IC50,6.530178
ZCCPLJOKGAACRT-UHFFFAOYSA-N,2018,Kd,8.332921
ZDLJGSZDJWXELF-UHFFFAOYSA-N,2015,IC50,6.024568
ZDQNRLZNTMVGBK-KRWDZBQOSA-N,2021,IC50,4.638461
ZEJRGJKYGUNDPO-UHFFFAOYSA-N,2009,IC50,5.602060
ZERZCVLKYUFIRW-UHFFFAOYSA-N,2010,IC50,6.701147
ZFHYZBLHLMXEBL-UHFFFAOYSA-N,2021,IC50,6.677781
ZGNDLGFUYNRRBQ-UHFFFAOYSA-N,2015,IC50,9.000000
ZICOCMKZEGRURQ-UHFFFAOYSA-N,2010,IC50,6.759451
ZIZNVIXVYYAVOC-UHFFFAOYSA-N,2015,IC50,7.853872
ZKGOKZNJBOOPRT-UHFFFAOYSA-N,2015,IC50,6.742321
ZLESCZTUYINREP-GOSISDBHSA-N,2014,IC50,5.662541
ZLJXCGINXMZSHV-UHFFFAOYSA-N,2015,IC50,9.000000
ZMNCGKQJUYNKMG-UHFFFAOYSA-N,2011,IC50,4.613590
ZMSGLYQOQFYEBI-UHFFFAOYSA-N,2012,IC50,5.004365
ZMSGLYQOQFYEBI-UHFFFAOYSA-N,2012,IC50,7.568636
ZNFKEOYKZWMUEZ-UHFFFAOYSA-N,2009,IC50,6.920819
ZOEWLHQWLATJPA-UHFFFAOYSA-N,2017,IC50,8.920819
ZQDSQIDDAXWHQJ-UHFFFAOYSA-N,2009,IC50,7.795880
ZRYYXKBNSUWNBG-UHFFFAOYSA-N,2010,IC50,7.795880
ZSJICZMNRMEJDA-UHFFFAOYSA-N,2010,IC50,8.221849
ZSJICZMNRMEJDA-UHFFFAOYSA-N,2010,IC50,8.154902
ZSWOIVIXCCZNJP-UHFFFAOYSA-N,2013,IC50,7.000000
ZTAJDWVTNCBVNS-UHFFFAOYSA-N,2015,IC50,7.387216
ZTKDFCKKQLEJNQ-UHFFFAOYSA-N,2015,IC50,7.154902
ZTYCZYQYLKKKQQ-UHFFFAOYSA-N,2014,IC50,7.397940
ZVDNSERVQXIYPJ-UHFFFAOYSA-N,2009,IC50,7.886057
ZWPFNFMXJLRPQU-UHFFFAOYSA-N,2017,IC50,7.568636
ZWSJMIXLKNUYHN-UHFFFAOYSA-N,2015,IC50,6.742321
ZWXIGUDEOUIULA-UHFFFAOYSA-N,2014,IC50,7.522879
ZZAPJOCTVLDGNQ-UHFFFAOYSA-N,2009,IC50,9.221849
ZZCPRLFJMWBCSV-UHFFFAOYSA-N,2009,IC50,6.924453
