drd2	AJEQJTPMMJPNLR-NQIIRXRSSA-N	2019	Ki	5.880085
drd2	AJEQJTPMMJPNLR-NQIIRXRSSA-N	2020	Ki	5.880085
drd2	AJEQJTPMMJPNLR-UHFFFAOYSA-N	2016	Ki	6.199998
drd2	AJEQJTPMMJPNLR-UHFFFAOYSA-N	2016	Ki	6.599998
drd2	AJEQJTPMMJPNLR-UHFFFAOYSA-N	2016	Ki	6.599998
drd2	AJESKKMIWNWSBT-UHFFFAOYSA-N	2010	Ki	9.065502
drd2	AJHTXXXNOZVOOI-HSZRJFAPSA-N	1996	Ki	7.000000
drd2	AJIGPZIDDACLTM-UHFFFAOYSA-N	2014	Ki	6.795880
drd2	AJIGSTIZSNHTOD-UHFFFAOYSA-N	2019	IC50	6.721246
drd2	AJKCXWJAJVDPNV-UYAOXDASSA-N	2000	IC50	7.167491
drd2	AJKOTVCMUKNUGM-UHFFFAOYSA-N	2016	Ki	6.069051
drd2	AJKOTVCMUKNUGM-UHFFFAOYSA-N	2016	Ki	6.069999
drd2	AJKWTVBJXNYTPH-FVUUGDKNSA-N	2023	Ki	6.113509
drd2	AJMKQHBCAXBYKM-IBGZPJMESA-N	2018	Ki	5.168322
drd2	AJMVNIXLWRBDLU-CQSZACIVSA-N	1993	Ki	6.667562
drd2	AJNIRLYKPAIXJT-UHFFFAOYSA-N	2015	Ki	7.330683
drd2	AJNRYBGLAQDAEO-DYVFJYSZSA-N	2010	Ki	6.000000
drd2	AJQHTFDOWXUHQW-UHFFFAOYSA-N	2007	Ki	7.136677
drd2	AJRQMVCEFKRUBB-UHFFFAOYSA-N	2012	Ki	7.619789
drd2	AJVZNDDUZGAVJT-FQEVSTJZSA-N	2011	IC50	5.599999
drd2	AJZCTVAJRNIZDW-UHFFFAOYSA-N	2020	IC50	6.330776
drd2	AJZLEDKSUTZOOU-UHFFFAOYSA-N	2014	EC50	7.649946
drd2	AJZLEDKSUTZOOU-UHFFFAOYSA-N	2014	EC50	7.657577
drd2	AKAZDIQCZSDVHY-YLJYHZDGSA-N	2021	Ki	6.095284
drd2	AKCNULBSNJJBDL-UHFFFAOYSA-N	2023	IC50	5.191789
drd2	AKCNULBSNJJBDL-UHFFFAOYSA-N	2023	IC50	6.202040
drd2	AKCNULBSNJJBDL-UHFFFAOYSA-N	2023	Ki	5.801343
drd2	AKOUANOAMJNPBZ-GJIFKWMDSA-N	2014	Ki	7.171276
