inchikey,year,standard_type,pAct
PSWUORNVMIRUSW-UHFFFAOYSA-N,1998,Ki,8.387216
PSYAJOBNPBYKRW-UHFFFAOYSA-N,2016,Ki,5.555955
PTGSXEXRDSETGR-UHFFFAOYSA-N,2011,Ki,7.721246
PTGSXEXRDSETGR-UHFFFAOYSA-N,2011,Ki,7.769551
PTIFFBYOEZNBTJ-BGUUXQBZSA-N,2015,Ki,6.738737
PTJNFOHRMGJLPA-UHFFFAOYSA-N,2018,Ki,5.938548
PTLXBYXMMYOTFF-OAHLLOKOSA-N,1996,Ki,5.326979
PTNPPRPOWCBKGO-SAIGFBBZSA-N,2014,Ki,7.490529
PTPSBYOWELRFJR-UHFFFAOYSA-N,2003,Ki,7.091515
PTUSEMHIKWRSIP-UHFFFAOYSA-N,2021,Ki,7.251812
PTWUCXQTDONCCL-RRPNLBNLSA-N,2023,Ki,5.134896
PTYKCMYOCGOEMO-IZZNHLLZSA-N,2023,Ki,7.649752
PUAJJDPOGQASSI-UHFFFAOYSA-N,2006,Ki,5.254847
PUBJYQBGANRJGV-UHFFFAOYSA-N,2018,Ki,6.057496
PUCXFSMSFDBYFD-UHFFFAOYSA-N,1994,Ki,7.207608
PUDXOWVJXPKQPQ-UHFFFAOYSA-N,2023,Ki,5.894831
PUDXOWVJXPKQPQ-UHFFFAOYSA-N,2023,Ki,5.890000
PUDXOWVJXPKQPQ-UHFFFAOYSA-N,2023,EC50,6.575118
PUDXOWVJXPKQPQ-UHFFFAOYSA-N,2023,EC50,6.570006
PUDXOWVJXPKQPQ-UHFFFAOYSA-N,2023,EC50,6.421361
PUDXOWVJXPKQPQ-UHFFFAOYSA-N,2023,EC50,6.419999
PUFRXIARUMGNAR-LSNLESRRSA-N,2014,Ki,7.132533
PUHAZBKUVIJPMC-IBGZPJMESA-N,2020,Ki,7.489991
PUHAZBKUVIJPMC-LJQANCHMSA-N,2020,Ki,7.689944
PUHPHTLOURQFMV-LBPRGKRZSA-N,2010,IC50,9.040005
PULGLQOWTRCVQB-UHFFFAOYSA-N,2012,EC50,6.500313
PULGLQOWTRCVQB-UHFFFAOYSA-N,2012,Ki,6.946922
PULGLQOWTRCVQB-UHFFFAOYSA-N,2015,Ki,6.946922
PULGLQOWTRCVQB-UHFFFAOYSA-N,2015,EC50,7.236572
PUMDJZOMWDDEEH-UHFFFAOYSA-N,2020,EC50,5.530031
PUMDJZOMWDDEEH-UHFFFAOYSA-N,2020,EC50,5.530000
PUMDJZOMWDDEEH-UHFFFAOYSA-N,2020,Ki,6.543634
PUMDJZOMWDDEEH-UHFFFAOYSA-N,2020,Ki,6.540005
PUNOXAJECPGYQM-UHFFFAOYSA-N,2022,Ki,6.549997
PUTDAMBATXHKHN-RBQJHTGYSA-N,2021,Ki,5.530178
PUTIADDALKYHRM-LJQANCHMSA-N,2000,Ki,5.970616
PUTIADDALKYHRM-LJQANCHMSA-N,2000,Ki,5.958607
PUTIADDALKYHRM-UHFFFAOYSA-N,2000,Ki,6.292430
PUTIADDALKYHRM-UHFFFAOYSA-N,2000,Ki,6.508638
PUWJXXOHMNFSLV-UHFFFAOYSA-N,2022,Ki,5.259637
PUXZKIZAAABQFP-AQYVVDRMSA-N,2023,Ki,5.958607
PVACCLSEBPABQC-UHFFFAOYSA-N,2016,Ki,6.769551
PVACCLSEBPABQC-UHFFFAOYSA-N,2016,Ki,6.799998
PVAIEWDYRNQJFR-MXVIHJGJSA-N,2013,Ki,6.366835
PVDOYAVBGNHRBV-UHFFFAOYSA-N,2015,Ki,7.889410
PVDOYAVBGNHRBV-UHFFFAOYSA-N,2015,EC50,7.119186
PVDOYAVBGNHRBV-UHFFFAOYSA-N,2015,IC50,7.060481
PVEJYMIAJKGDRP-UHFFFAOYSA-N,2016,Ki,7.259637
PVENBHMDIHLYQL-UHFFFAOYSA-N,2019,Ki,7.410050
PVENBHMDIHLYQL-UHFFFAOYSA-N,2020,Ki,7.410050
PVENUDXTVWGTGJ-UHFFFAOYSA-N,2011,Ki,5.584359
PVFMPPYWTMNZHL-UHFFFAOYSA-N,2020,EC50,5.356547
PVFMPPYWTMNZHL-UHFFFAOYSA-N,2023,EC50,5.356547
PVFMPPYWTMNZHL-UHFFFAOYSA-N,2023,EC50,5.356547
PVJNMWAQIUNUKH-QFIPXVFZSA-N,2012,IC50,6.599998
PVMKVNICRVBAGQ-UHFFFAOYSA-N,2023,Ki,7.055517
PVMKVNICRVBAGQ-UHFFFAOYSA-N,2023,Ki,7.420216
PVPUOHNCMSOAEE-UHFFFAOYSA-N,2008,Ki,6.399997
PVVDKVCBIPGTQT-UHFFFAOYSA-N,2001,Ki,8.091515
PVZYVDCGRBZEMH-IYARVYRRSA-N,2020,Ki,5.920819
PVZYVDCGRBZEMH-IYARVYRRSA-N,2022,Ki,6.552842
PVZYVDCGRBZEMH-IYARVYRRSA-N,2022,Ki,6.585027
PWAMOODUNUXEIM-RHDGDCLCSA-N,2019,EC50,8.301030
PWAMOODUNUXEIM-RHDGDCLCSA-N,2019,EC50,7.769551
PWAMOODUNUXEIM-RHDGDCLCSA-N,2019,EC50,8.260032
PWAMOODUNUXEIM-RHDGDCLCSA-N,2019,EC50,7.779892
PWBXUBVXWIRMLW-UHFFFAOYSA-N,2019,Ki,7.739929
PWEZBNRZEHPIIQ-JTQLQIEISA-N,2010,IC50,8.000000
PWFWFOUAVPITTG-UHFFFAOYSA-N,1999,Ki,6.599998
PWGOIITXHIWDRA-MEMLXQNLSA-N,2014,Ki,7.140082
PWILDKRUNPVJAN-UHFFFAOYSA-N,2018,IC50,7.419075
PWKPGNFUHDJMAK-NDQYQSCMSA-N,2023,Ki,6.130768
PWMDANRQWZFAPB-UHFFFAOYSA-N,1996,Ki,7.599980
PWOUQMPSBBVTMJ-UHFFFAOYSA-N,2008,Ki,6.481486
PWOUQMPSBBVTMJ-UHFFFAOYSA-N,2008,Ki,6.657577
PWQSSAWBTAKELO-UHFFFAOYSA-N,2015,Ki,7.853872
PWTRAIAVXRQYHQ-QDNSEPHBSA-N,2014,Ki,7.546223
PWWITWFCENNJEP-AWEZNQCLSA-N,2002,Ki,7.070581
PWWITWFCENNJEP-AWEZNQCLSA-N,2002,Ki,7.455932
PWWVAXIEGOYWEE-UHFFFAOYSA-N,,IC50,6.108463
PWWVAXIEGOYWEE-UHFFFAOYSA-N,,Ki,6.585027
PWWVAXIEGOYWEE-UHFFFAOYSA-N,2013,IC50,7.000000
PWXSXDYNNANOIK-UHFFFAOYSA-N,2013,Ki,7.372634
PWYAMFWGADVMGC-SDNWHVSQSA-N,2003,Ki,7.920819
PWYCTCPWHXJEDU-UHFFFAOYSA-N,2006,Ki,7.432974
PWYCTCPWHXJEDU-UHFFFAOYSA-N,2006,Ki,7.721246
PWZNZURJFBVUCP-UHFFFAOYSA-N,2006,Ki,5.899285
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2013,Ki,7.677781
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2013,Ki,7.853872
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2013,Ki,8.920819
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2015,Ki,8.026872
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2015,Ki,8.408935
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2015,EC50,6.886057
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2015,EC50,5.886057
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2015,EC50,7.036212
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2015,EC50,5.823909
PWZPBZQTTHOCIS-HHHXNRCGSA-N,2015,EC50,7.795880
PWZPBZQTTHOCIS-MHZLTWQESA-N,2013,Ki,7.744727
PWZPBZQTTHOCIS-MHZLTWQESA-N,2013,Ki,7.958607
PWZPBZQTTHOCIS-MHZLTWQESA-N,2013,Ki,9.221849
PWZPBZQTTHOCIS-MHZLTWQESA-N,2015,Ki,7.853872
PWZPBZQTTHOCIS-MHZLTWQESA-N,2015,Ki,8.055517
PWZPBZQTTHOCIS-MHZLTWQESA-N,2015,EC50,6.397940
PWZPBZQTTHOCIS-MHZLTWQESA-N,2015,EC50,5.619789
PWZPBZQTTHOCIS-MHZLTWQESA-N,2015,EC50,7.259637
PWZPBZQTTHOCIS-MHZLTWQESA-N,2015,EC50,7.180456
PWZPBZQTTHOCIS-MHZLTWQESA-N,2015,EC50,6.853872
PWZPBZQTTHOCIS-UHFFFAOYSA-N,2008,Ki,7.397940
PWZPBZQTTHOCIS-UHFFFAOYSA-N,2008,Ki,7.366532
PXBCEONXVYMBDR-UHFFFAOYSA-N,2006,Ki,5.925915
PXCHOWMQGZACON-WGSAOQKQSA-N,2013,Ki,6.515700
PXFNUVRXAKDHRD-UHFFFAOYSA-N,2014,Ki,7.318759
PXHYKZAQKZISEK-UHFFFAOYSA-N,2006,Ki,5.522879
PXKZVZDZXRGYJH-UHFFFAOYSA-N,2018,IC50,7.958607
PXLZPYQDTASRQC-JCVDRHSJSA-N,2023,Ki,5.258061
PXPHOMJZPNVWMG-KRWDZBQOSA-N,2016,EC50,8.679854
PXPJPNJJCSZAJM-UHFFFAOYSA-N,1996,Ki,5.700001
PXQSRAWVKJTJBP-UHFFFAOYSA-N,2012,Ki,6.124302
PXQSZLIMMPVGFB-QTRRZBIWSA-N,2014,Ki,7.368556
PXRYUTZDJMDKAL-UHFFFAOYSA-N,2002,Ki,5.849551
PXSNASRAIMXQPZ-UHFFFAOYSA-N,2002,Ki,5.521289
PXSSMALRVSYAFM-UHFFFAOYSA-N,1999,Ki,6.892790
PXTNZNWAFOHMBS-UHFFFAOYSA-N,1996,IC50,5.750000
PXWQDDTVMQMYJG-UHFFFAOYSA-N,2006,Ki,7.207608
PXWQDDTVMQMYJG-UHFFFAOYSA-N,2006,Ki,7.675718
PYCKGDROYNHKPS-UHFFFAOYSA-N,2010,Ki,9.045757
PYDCBKVOIWIWLP-UHFFFAOYSA-N,2007,Ki,6.000000
PYFLVLOENQIVRZ-UHFFFAOYSA-N,2004,Ki,5.585027
PYKLFDGEAPAGPA-UHFFFAOYSA-N,2016,IC50,6.767004
PYMJARYEQYKRFZ-INDMIFKZSA-N,1999,Ki,5.494850
PYMZBBSVTWGBTF-UHFFFAOYSA-N,2016,Ki,6.282329
PYODBBFAXCRGHN-UHFFFAOYSA-N,2015,Ki,7.142668
PYODBBFAXCRGHN-UHFFFAOYSA-N,2015,EC50,8.036212
PYONGVUMQJAWOL-OAHLLOKOSA-N,2000,Ki,7.079877
PYONGVUMQJAWOL-OAHLLOKOSA-N,2001,Ki,7.079877
PYPHZFKZPWVUSJ-UHFFFAOYSA-N,2010,Ki,7.065502
PYPVMGCWFRRKNC-KRWDZBQOSA-N,2000,Ki,6.537602
PYPVMGCWFRRKNC-QGZVFWFLSA-N,2000,Ki,7.677781
PYQMFEXIFSASPF-QFZRFWILSA-N,2014,EC50,7.886057
PYQMFEXIFSASPF-QUURXOELSA-N,2014,EC50,7.481486
PYRDKFKAOMQLLU-UHFFFAOYSA-N,1999,Ki,7.323306
PYUXUZVGGSSQTN-UHFFFAOYSA-N,2019,Ki,4.966576
PYUXUZVGGSSQTN-UHFFFAOYSA-N,2022,Ki,5.011441
PYUXUZVGGSSQTN-UHFFFAOYSA-N,2022,Ki,4.966576
PYVFEIJTIUOBFF-NDEPHWFRSA-N,2014,Ki,6.677781
PYWVMKQJDLHKMQ-UHFFFAOYSA-N,2013,Ki,7.958607
PYXPRMLVOWMRMK-JKIUYZKVSA-N,2014,Ki,6.210490
PZBBMWTZUNRBLR-UHFFFAOYSA-N,2010,Ki,6.698970
PZBBMWTZUNRBLR-UHFFFAOYSA-N,2010,Ki,6.721246
PZEAVQCQOCBSRA-UHFFFAOYSA-N,2014,EC50,7.849858
PZEAVQCQOCBSRA-UHFFFAOYSA-N,2014,EC50,7.853872
PZIGTEKDSRHYIT-UHFFFAOYSA-N,1999,IC50,7.638272
PZIGYQHVJAFLAI-UHFFFAOYSA-N,2020,Ki,6.122629
PZIGYQHVJAFLAI-UHFFFAOYSA-N,2023,Ki,6.122629
PZJGVCFSNKRINT-QGZVFWFLSA-N,1996,Ki,6.083020
PZKFEDNPDKFAPL-UHFFFAOYSA-N,2011,Ki,8.221849
PZOVIFGFKIPBAC-UHFFFAOYSA-N,2007,Ki,8.769551
PZOYUDSFJIUPSS-UHFFFAOYSA-N,2020,Ki,6.886057
PZOYUDSFJIUPSS-UHFFFAOYSA-N,2022,Ki,6.886057
PZPVLBXASPDCHR-UHFFFAOYSA-N,2013,Ki,6.568636
PZPVLBXASPDCHR-UHFFFAOYSA-N,2013,Ki,6.599998
PZTFOAIQGVVNAX-UHFFFAOYSA-N,2003,Ki,6.835647
PZVTYIIWLUKKIK-AZGAKELHSA-N,2010,Ki,6.259637
PZWHEQIOEMDZEH-UHFFFAOYSA-N,2003,Ki,7.709965
PZWPPSAANHYITK-UHFFFAOYSA-N,1994,Ki,5.455188
PZYRQKWSXFGUED-IYARVYRRSA-N,2013,Ki,5.810959
QAAKBUYWNXINKR-UHFFFAOYSA-N,2008,Ki,4.677781
QAAOBQZCHWUKTE-UAPYVXQJSA-N,2014,Ki,7.324680
QACDLOLANGWKSE-UHFFFAOYSA-N,2021,Ki,7.221849
QAECXZXKVURFMR-LBPRGKRZSA-N,2008,Ki,11.522879
QAESTHCUZJPQGF-UHFFFAOYSA-N,2019,Ki,7.113509
QAESTHCUZJPQGF-UHFFFAOYSA-N,2019,Ki,7.136677
QAEUAJQTMDSELV-UHFFFAOYSA-N,2017,Ki,5.367847
QAFWRHMUHQYYGU-UHFFFAOYSA-N,2006,Ki,6.206908
QAGROPXFHVZUHU-UHFFFAOYSA-N,1993,Ki,6.815309
QAJBLBPQVIYECG-UHFFFAOYSA-N,2015,Ki,7.229148
QALOBVQQEGVYCI-UHFFFAOYSA-N,2009,Ki,6.630005
QAPWGFAFNBTWSU-UHFFFAOYSA-N,1997,Ki,6.508638
QAUPWEHLWVIYLG-MRXNPFEDSA-N,1996,Ki,5.559091
QAUUPSSLCSOCOQ-NEAURRHBSA-N,2015,Ki,7.518557
QAWQNXXSPFROGF-UHFFFAOYSA-N,2006,Ki,6.636388
QBCMAEWHGOHJTN-UHFFFAOYSA-N,2020,EC50,5.744727
QBCMAEWHGOHJTN-UHFFFAOYSA-N,2020,IC50,6.271646
QBCMAEWHGOHJTN-UHFFFAOYSA-N,2023,EC50,5.744727
QBCMAEWHGOHJTN-UHFFFAOYSA-N,2023,IC50,6.271646
QBCMSAVCLXLVLP-INIZCTEOSA-N,1999,Ki,6.958607
QBCMSAVCLXLVLP-INIZCTEOSA-N,1999,Ki,7.236572
QBCMSAVCLXLVLP-MRXNPFEDSA-N,1999,Ki,6.958607
QBCMSAVCLXLVLP-MRXNPFEDSA-N,1999,Ki,7.065502
QBLFVLVMLBAUAE-LJQANCHMSA-N,2011,Ki,6.059982
QBLFVLVMLBAUAE-UHFFFAOYSA-N,2011,Ki,5.552842
QBLXQBNQMNADCM-QAQDUYKDSA-N,2020,Ki,6.455932
QBLXQBNQMNADCM-QAQDUYKDSA-N,2022,Ki,6.455932
QBQZCKZJIWENBM-XUTJKUGGSA-N,2013,Ki,6.581318
QBRAQPXCJIBXIU-UHFFFAOYSA-N,2014,Ki,5.130768
QBRLVMQBZIFWTB-WEVVVXLNSA-N,2001,Ki,7.799971
QBRPGZFNANDQNL-HNAYVOBHSA-N,2017,Ki,4.800000
QBTYVNHGXHWAKS-OAHLLOKOSA-N,1996,Ki,6.108463
QBTYVNHGXHWAKS-OAHLLOKOSA-N,1996,Ki,5.548214
QBUNYKZCKJJRII-UHFFFAOYSA-N,2000,Ki,7.769551
QBWLTDPVSJCLIE-UHFFFAOYSA-N,2018,Ki,6.712198
QBXAIVGOAROPJH-UHFFFAOYSA-N,2016,Ki,6.199998
QBXAIVGOAROPJH-UHFFFAOYSA-N,2019,Ki,6.070070
QBXAIVGOAROPJH-UHFFFAOYSA-N,2020,Ki,6.070070
QBXHUZJZYDSLRH-RUDMXATFSA-N,1993,Ki,5.969805
QBXXUIOGPPBTJN-UHFFFAOYSA-N,2013,IC50,7.580044
QBXXUIOGPPBTJN-UHFFFAOYSA-N,2021,Ki,8.585027
QCALWRVXYCHRSG-AZUAARDMSA-N,2019,Ki,8.659556
QCALWRVXYCHRSG-AZUAARDMSA-N,2019,Ki,7.469800
QCALWRVXYCHRSG-AZUAARDMSA-N,2020,Ki,8.659556
QCALWRVXYCHRSG-AZUAARDMSA-N,2020,Ki,7.469800
QCALWRVXYCHRSG-QUCCMNQESA-N,2019,Ki,6.510042
QCALWRVXYCHRSG-QUCCMNQESA-N,2020,Ki,6.510042
QCALWRVXYCHRSG-UHFFFAOYSA-N,2016,Ki,6.199998
QCALWRVXYCHRSG-UHFFFAOYSA-N,2016,Ki,7.500038
QCALWRVXYCHRSG-UHFFFAOYSA-N,2016,Ki,7.299989
QCALWRVXYCHRSG-UHFFFAOYSA-N,2019,Ki,8.240332
QCALWRVXYCHRSG-UHFFFAOYSA-N,2020,Ki,8.240332
QCAVICZZIMJCCB-UHFFFAOYSA-N,2019,Ki,7.045757
QCDCMDPVHPUROA-UHFFFAOYSA-N,2009,Ki,7.000000
QCFZUTYIUYQTPW-JOCHJYFZSA-N,2009,Ki,5.570894
QCIVPNSLPPESDA-RTBURBONSA-N,2000,IC50,8.301030
QCIZDOBRHYWEBN-UHFFFAOYSA-N,2010,Ki,8.066007
QCJIDMPIJUWNKR-UHFFFAOYSA-N,1994,Ki,6.161151
QCJZXZBQQQGNOA-UHFFFAOYSA-N,2002,Ki,6.366532
QCKWKKZGPZWWFN-UHFFFAOYSA-N,2001,Ki,8.000000
QCTMCGZINYAROF-UHFFFAOYSA-N,2010,Ki,7.860121
QCUYPKBVNBHYOZ-RXAXNXDRSA-N,2001,Ki,5.599999
QCXHSUNSZGYUFF-UHFFFAOYSA-N,2007,Ki,6.896196
QCXMWEJEZDJYLD-HNNXBMFYSA-N,2020,IC50,5.710001
QCXMWEJEZDJYLD-HNNXBMFYSA-N,2020,IC50,5.708409
QCXMWEJEZDJYLD-HNNXBMFYSA-N,2020,IC50,5.050000
QCXMWEJEZDJYLD-HNNXBMFYSA-N,2020,IC50,5.050610
QCXMWEJEZDJYLD-OAHLLOKOSA-N,2020,IC50,7.349984
QCXMWEJEZDJYLD-OAHLLOKOSA-N,2020,IC50,7.346112
QCXMWEJEZDJYLD-OAHLLOKOSA-N,2020,IC50,5.490000
QCXMWEJEZDJYLD-OAHLLOKOSA-N,2020,IC50,5.491874
QCZAQDDIFCRXPX-XMMPIXPASA-N,2017,EC50,6.553929
QCZAQDDIFCRXPX-XMMPIXPASA-N,2017,Ki,7.459671
QCZAQDDIFCRXPX-XMMPIXPASA-N,2017,EC50,6.856985
QCZAQDDIFCRXPX-XMMPIXPASA-N,2017,EC50,6.169027
QCZAQDDIFCRXPX-XMMPIXPASA-N,2017,EC50,7.052076
QCZONXSWEXKHJH-KYJUHHDHSA-N,1998,Ki,5.700001
QDBGJAGCCLNYMQ-UHFFFAOYSA-N,2022,Ki,5.599999
QDBPUGDJXGIOJW-HFYIJGDASA-N,2016,Ki,6.339998
QDMAKDIDFJTXEL-UHFFFAOYSA-N,2017,Ki,4.686576
QDMAKDIDFJTXEL-UHFFFAOYSA-N,2017,Ki,4.750000
QDOTVZOVPXPXFB-SAABIXHNSA-N,2020,Ki,7.102373
QDOTVZOVPXPXFB-SAABIXHNSA-N,2022,Ki,7.102373
QDQDDWWAKHSCSK-IYARVYRRSA-N,2013,Ki,5.901806
QDRMTYQLXZSORG-UHFFFAOYSA-N,2011,IC50,6.041914
QDSGHUPQZUYWDF-UHFFFAOYSA-N,2010,Ki,7.721246
QDSYGDXQPACKLI-UHFFFAOYSA-N,2003,Ki,7.698970
QDTSODNKOSJEPX-UHFFFAOYSA-N,2007,Ki,6.735182
QDTSODNKOSJEPX-UHFFFAOYSA-N,2007,Ki,8.920819
QDTWANUYGDJQMC-NHYWBVRUSA-N,2006,IC50,5.275724
QDUNOUQOKOYLCH-LRDDRELGSA-N,2006,Ki,5.167491
QDUNOUQOKOYLCH-MLGOLLRUSA-N,2006,Ki,5.602060
QDUNOUQOKOYLCH-UHFFFAOYSA-N,2006,Ki,5.431798
QDUNOUQOKOYLCH-UHFFFAOYSA-N,2006,Ki,5.718967
QDWOSBADSCWLQX-UHFFFAOYSA-N,2002,Ki,7.022276
QDXLLGQCGFUDMI-UHFFFAOYSA-N,1995,Ki,7.767004
QDXLLGQCGFUDMI-UHFFFAOYSA-N,1995,Ki,8.301030
QDZRLBZZELBOIJ-UHFFFAOYSA-N,2008,Ki,8.886057
QEAYWRGPVOISMK-UHFFFAOYSA-N,2013,IC50,6.833570
QEGVRHLMTQXKBP-UHFFFAOYSA-N,2020,Ki,6.974694
QEHDNJNWBKJWNE-UHFFFAOYSA-N,2019,Ki,6.332547
QEKAVSBEJVJNTK-UHFFFAOYSA-N,2018,IC50,7.183759
QENYNNSJVREWOL-UHFFFAOYSA-N,1999,Ki,7.599980
QEQTYRYMOSHBTB-FCHUYYIVSA-N,2021,Ki,9.023650
QESXIMMZZQIWKG-UHFFFAOYSA-N,2004,Ki,6.819989
QESXIMMZZQIWKG-UHFFFAOYSA-N,2004,Ki,6.790003
QESXIMMZZQIWKG-UHFFFAOYSA-N,2004,Ki,6.970008
QETRGFJTEVVJTC-UHFFFAOYSA-N,2007,Ki,6.721246
QETRGFJTEVVJTC-UHFFFAOYSA-N,2019,Kd,8.299989
QETRGFJTEVVJTC-UHFFFAOYSA-N,2019,Ki,8.299989
QEUWXRKGMNJLQY-UHFFFAOYSA-N,2021,Ki,6.900665
QEUWXRKGMNJLQY-UHFFFAOYSA-N,2021,Ki,6.900009
QEUWXRKGMNJLQY-UHFFFAOYSA-N,2021,EC50,8.031517
QEUWXRKGMNJLQY-UHFFFAOYSA-N,2021,EC50,8.029979
QEUWXRKGMNJLQY-UHFFFAOYSA-N,2021,EC50,8.000000
QEUWXRKGMNJLQY-UHFFFAOYSA-N,2021,EC50,8.000000
QEVFANOTWOZMFN-UHFFFAOYSA-N,2012,Ki,6.675718
QEVFANOTWOZMFN-UHFFFAOYSA-N,2014,Ki,6.675718
QEXGERZWQAGIRZ-AWEZNQCLSA-N,2020,Ki,6.343902
QEYDMNFIIPJGKU-MRXNPFEDSA-N,1999,Ki,6.469800
QEYDMNFIIPJGKU-MRXNPFEDSA-N,1999,Ki,6.818156
QEYMQXWYAIZBBS-UHFFFAOYSA-N,2021,Ki,7.080922
QEYPINFPGIXPDO-UHFFFAOYSA-N,2021,IC50,8.960189
QEYPINFPGIXPDO-UHFFFAOYSA-N,2021,EC50,9.669992
QFFHKTGTQLEPSD-SMQSCJQKSA-N,2023,Ki,6.619789
QFFTWWDHGZIBEJ-UHFFFAOYSA-N,2017,Ki,5.657577
QFFTWWDHGZIBEJ-UHFFFAOYSA-N,2017,Ki,5.823909
QFFUMQAULWYMFB-UHFFFAOYSA-N,2020,Ki,6.987163
QFFUMQAULWYMFB-UHFFFAOYSA-N,2022,Ki,6.987163
QFGOTCHUFZRMMD-QFIPXVFZSA-N,2012,IC50,6.199998
QFHMBWDXZWRJJD-BJQOMGFOSA-N,2019,Ki,6.946922
QFHMBWDXZWRJJD-HRAATJIYSA-N,2019,Ki,7.460924
QFHMBWDXZWRJJD-KKSFZXQISA-N,2019,Ki,5.575118
QFHWIGIQQPTXBG-UHFFFAOYSA-N,2008,Ki,6.022276
QFHXIJAGZCPYPV-UHFFFAOYSA-N,2002,Ki,5.744727
QFHZTAFMZCTOBW-UHFFFAOYSA-N,2020,Ki,5.665275
QFYZGXPIOVYJOV-UHFFFAOYSA-N,2021,Ki,6.612077
QFYZGXPIOVYJOV-UHFFFAOYSA-N,2021,Ki,6.610002
QFYZGXPIOVYJOV-UHFFFAOYSA-N,2021,EC50,7.458421
QFYZGXPIOVYJOV-UHFFFAOYSA-N,2021,EC50,7.460046
QFYZGXPIOVYJOV-UHFFFAOYSA-N,2021,EC50,7.026872
QFYZGXPIOVYJOV-UHFFFAOYSA-N,2021,EC50,7.029979
QGAQMNABIHSUAU-UKRRQHHQSA-N,1995,Ki,6.211832
QGFMLINRMXISAI-UHFFFAOYSA-N,2006,Ki,7.013228
QGGUMCZIAASPSU-KESTWPANSA-N,2014,Ki,6.524910
QGHSFQANOLSQGB-UHFFFAOYSA-N,2020,Ki,6.236572
QGHSFQANOLSQGB-UHFFFAOYSA-N,2023,Ki,6.236572
QGKCXGBLQBZVNB-IQZDNPOKSA-N,2012,Ki,4.420216
QGKCXGBLQBZVNB-UJCHZGTJSA-N,2012,Ki,5.408935
QGKIQQCQAJMJNK-WGSAOQKQSA-N,2013,Ki,6.604150
QGLGNPCWSBQHAU-UHFFFAOYSA-N,2006,Ki,6.397940
QGLGNPCWSBQHAU-UHFFFAOYSA-N,2006,Ki,6.958607
QGLGNPCWSBQHAU-UHFFFAOYSA-N,2006,Ki,6.031517
QGLGNPCWSBQHAU-UHFFFAOYSA-N,2006,Ki,6.004365
QGNOXTFZOLDODX-UHFFFAOYSA-N,2011,Ki,9.091515
QGNVJFHGWZQUHS-AREMUKBSSA-N,2017,Ki,7.412289
QGRZOKIURVWFKN-IAGOWNOFSA-N,2009,Ki,5.509999
QGSXNUMUNVVREL-XUTJKUGGSA-N,1997,Ki,8.130768
QGUAUKGVRXXHQV-AFARHQOCSA-N,2013,Ki,5.713319
QGVGRVIBOJVENZ-FQEVSTJZSA-N,2020,Ki,7.849858
QGVGRVIBOJVENZ-HXUWFJFHSA-N,2020,Ki,9.700057
QGYISVLNCIERMJ-PZJWPPBQSA-N,2010,Ki,6.045757
QHGCDJHEAXDUFX-UHFFFAOYSA-N,2021,Ki,6.853872
QHIULQWGQMIOMJ-IYARVYRRSA-N,2022,Ki,6.187087
QHJLPOSPWKZACG-UHFFFAOYSA-N,1988,Kd,10.013228
QHJLPOSPWKZACG-UHFFFAOYSA-N,2014,Ki,9.876148
QHJLPOSPWKZACG-UHFFFAOYSA-N,2017,Kd,10.154902
QHJLPOSPWKZACG-UHFFFAOYSA-N,2017,Kd,10.140022
QHJLPOSPWKZACG-UHFFFAOYSA-N,2017,Ki,9.337242
QHJLPOSPWKZACG-UHFFFAOYSA-N,2017,Ki,9.339989
QHJSQVKSJUNYAK-UHFFFAOYSA-N,2017,Ki,4.000000
QHKQWOMFBZYAFY-UHFFFAOYSA-N,2015,Ki,7.078834
QHLAPIQLWATZKM-UHFFFAOYSA-N,2014,Ki,8.318759
QHLKQPDXOAFUSN-UHFFFAOYSA-N,2023,Ki,7.065502
QHLKQPDXOAFUSN-UHFFFAOYSA-N,2023,EC50,8.199971
QHLKQPDXOAFUSN-UHFFFAOYSA-N,2023,EC50,8.202040
QHLKQPDXOAFUSN-UHFFFAOYSA-N,2023,EC50,7.659953
QHLKQPDXOAFUSN-UHFFFAOYSA-N,2023,EC50,7.660549
QHLRKDSRGUZHSH-UHFFFAOYSA-N,1999,Ki,7.879426
QHMBSVQNZZTUGM-ZWKOTPCHSA-N,2025,Ki,10.180456
QHMBSVQNZZTUGM-ZWKOTPCHSA-N,2025,Ki,5.552842
QHNXJRSEHMJHRM-UHFFFAOYSA-N,2013,Ki,6.657577
QHOJNFIJAUDAJD-CXAGYDPISA-N,1999,Ki,5.853872
QHSSVAFDQVBZGK-LIGKVRMXSA-N,2023,Ki,5.853872
QHTFQZNDPJWDIE-UHFFFAOYSA-N,2001,IC50,6.910095
QHTTYYWWULUJBN-UHFFFAOYSA-N,2000,Ki,5.698970
QHTTYYWWULUJBN-UHFFFAOYSA-N,2000,Ki,5.853872
QHUAVXDRCSLDHT-UHFFFAOYSA-N,1996,Ki,8.100015
